#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.640209
1053_at	6.502881
117_at	7.440619
121_at	7.452212
1255_g_at	3.445644
1294_at	8.394896
1316_at	5.722957
1320_at	4.218492
1405_i_at	11.754303
1431_at	3.721875
1438_at	4.554096
1487_at	7.04632
1494_f_at	4.59696
1598_g_at	7.232104
160020_at	6.154127
1729_at	8.727432
1773_at	5.252721
177_at	4.583197
179_at	7.827354
1861_at	5.534308
200000_s_at	9.398006
200001_at	10.967722
200002_at	12.689195
200003_s_at	13.52186
200004_at	11.585223
200005_at	10.91105
200006_at	11.256119
200007_at	11.535134
200008_s_at	10.189491
200009_at	11.455785
200010_at	13.13135
200011_s_at	9.569879
200012_x_at	13.674304
200013_at	12.81347
200014_s_at	10.370234
200015_s_at	10.432003
200016_x_at	12.827679
200017_at	13.317799
200018_at	13.503823
200019_s_at	12.556922
200020_at	8.505665
200021_at	13.409325
200022_at	13.230546
200023_s_at	11.816613
200024_at	12.999139
200025_s_at	13.378805
200026_at	13.572557
200027_at	10.07886
200028_s_at	9.452759
200029_at	13.330985
200030_s_at	11.540339
200031_s_at	13.669666
200032_s_at	13.586349
200033_at	12.453528
200034_s_at	13.08572
200035_at	9.135408
200036_s_at	12.762937
200037_s_at	10.260224
200038_s_at	13.370721
200039_s_at	9.430059
200040_at	10.206624
200041_s_at	10.918883
200042_at	8.733986
200043_at	10.140916
200044_at	9.372619
200045_at	8.305987
200046_at	9.462674
200047_s_at	10.184833
200048_s_at	10.799941
200049_at	7.777501
200050_at	8.586588
200051_at	7.983073
200052_s_at	8.694803
200053_at	9.27561
200054_at	6.926164
200055_at	10.367616
200056_s_at	8.362976
200057_s_at	11.214583
200058_s_at	9.712182
200059_s_at	12.558055
200060_s_at	9.734595
200061_s_at	13.712603
200062_s_at	13.752881
200063_s_at	12.506501
200064_at	10.634797
200065_s_at	11.091663
200066_at	9.732904
200067_x_at	10.058631
200068_s_at	10.353107
200069_at	7.362195
200070_at	8.112711
200071_at	8.774878
200072_s_at	9.697847
200073_s_at	10.528032
200074_s_at	12.360356
200075_s_at	9.235205
200076_s_at	8.172615
200077_s_at	12.850713
200078_s_at	9.524993
200079_s_at	10.054113
200080_s_at	12.707604
200081_s_at	13.203552
200082_s_at	12.973914
200083_at	8.739828
200084_at	10.124819
200085_s_at	10.44061
200086_s_at	11.400918
200087_s_at	10.040432
200088_x_at	13.148908
200089_s_at	12.601132
200090_at	10.48956
