#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.728376
1053_at	6.339572
117_at	7.295046
121_at	7.368128
1255_g_at	3.580034
1294_at	8.451093
1316_at	5.374487
1320_at	4.249778
1405_i_at	12.062871
1431_at	3.611346
1438_at	4.783818
1487_at	6.713055
1494_f_at	4.576491
1598_g_at	7.00606
160020_at	5.97352
1729_at	8.532983
1773_at	5.317881
177_at	4.345983
179_at	7.651021
1861_at	5.566941
200000_s_at	9.54529
200001_at	10.833488
200002_at	12.665949
200003_s_at	13.636405
200004_at	11.52058
200005_at	10.706647
200006_at	11.209666
200007_at	11.564381
200008_s_at	10.095144
200009_at	11.479286
200010_at	13.178369
200011_s_at	9.469977
200012_x_at	13.621505
200013_at	12.965906
200014_s_at	10.17128
200015_s_at	10.592986
200016_x_at	12.846178
200017_at	13.283921
200018_at	13.558428
200019_s_at	12.643625
200020_at	8.722825
200021_at	13.328262
200022_at	13.194344
200023_s_at	11.673936
200024_at	12.910141
200025_s_at	13.247815
200026_at	13.630441
200027_at	10.019363
200028_s_at	9.552803
200029_at	13.322987
200030_s_at	11.535254
200031_s_at	13.670124
200032_s_at	13.490974
200033_at	12.120086
200034_s_at	12.832174
200035_at	9.320635
200036_s_at	12.824265
200037_s_at	9.989709
200038_s_at	13.393768
200039_s_at	9.480189
200040_at	10.194205
200041_s_at	10.767447
200042_at	8.707337
200043_at	10.481822
200044_at	9.313795
200045_at	8.369646
200046_at	9.461342
200047_s_at	10.169504
200048_s_at	10.788965
200049_at	7.935732
200050_at	8.899556
200051_at	7.842846
200052_s_at	8.605749
200053_at	9.172753
200054_at	6.915109
200055_at	10.178881
200056_s_at	8.360691
200057_s_at	11.249651
200058_s_at	9.692015
200059_s_at	12.501406
200060_s_at	9.703624
200061_s_at	13.833638
200062_s_at	13.843867
200063_s_at	12.530445
200064_at	10.825158
200065_s_at	10.891697
200066_at	9.789784
200067_x_at	10.226538
200068_s_at	10.454738
200069_at	7.731946
200070_at	8.066631
200071_at	8.790869
200072_s_at	9.541373
200073_s_at	10.351709
200074_s_at	12.351887
200075_s_at	9.081336
200076_s_at	8.123612
200077_s_at	12.807318
200078_s_at	9.21641
200079_s_at	9.910517
200080_s_at	12.512071
200081_s_at	13.277314
200082_s_at	12.868579
200083_at	8.527474
200084_at	10.130349
200085_s_at	10.479673
200086_s_at	11.227756
200087_s_at	10.156055
200088_x_at	13.49028
200089_s_at	12.257745
200090_at	10.53756
200091_s_at	12.981828
200092_s_at	13.609959
200093_s_at	10.409398
200094_s_at	12.047548
200095_x_at	13.694915
200096_s_at	11.492853
200097_s_at	10.525098
200098_s_at	10.082578
200099_s_at	13.603971
200593_s_at	9.459485
200594_x_at	10.481976
200595_s_at	9.813749
200596_s_at	9.29059
200597_at	7.710263
200598_s_at	8.705527
200599_s_at	11.030501
200600_at	11.738383
200601_at	8.892762
200602_at	7.430591
200603_at	10.83705
200604_s_at	8.426687
200605_s_at	10.66232
200606_at	3.653659
200607_s_at	8.304134
200608_s_at	9.854153
200609_s_at	11.019363
200610_s_at	10.418506
200611_s_at	10.467808
200612_s_at	8.801696
200613_at	9.750476
200614_at	10.848141
200615_s_at	7.120964
200616_s_at	7.116029
200617_at	7.666947
200618_at	10.334527
200619_at	9.226909
200620_at	10.294036
200621_at	8.288873
200622_x_at	9.512715
200623_s_at	9.101788
200624_s_at	9.904939
200625_s_at	12.085986
200626_s_at	10.194157
200627_at	11.144667
200628_s_at	8.826903
200629_at	9.946465
200630_x_at	10.360688
200631_s_at	10.711104
200632_s_at	8.96637
200633_at	12.809709
200634_at	12.098388
200635_s_at	5.216872
200636_s_at	4.285364
200637_s_at	3.839174
200638_s_at	10.849277
200639_s_at	11.504165
200640_at	11.325599
200641_s_at	10.207604
200642_at	10.801911
200643_at	8.008076
200644_at	8.870005
200645_at	11.443272
200646_s_at	7.654923
200647_x_at	10.217206
200648_s_at	8.062404
200649_at	8.547932
200650_s_at	11.062351
200651_at	13.105581
200652_at	10.678505
200653_s_at	11.653303
200654_at	9.841501
200655_s_at	11.578846
200656_s_at	8.634693
200657_at	10.94253
200658_s_at	8.126064
200659_s_at	7.156594
200660_at	10.829229
200661_at	10.265416
200662_s_at	9.774118
200663_at	10.238522
200664_s_at	8.325251
200665_s_at	10.54685
200666_s_at	9.062532
200667_at	9.657288
200668_s_at	11.112405
200669_s_at	10.128143
200670_at	8.722476
200671_s_at	4.544969
200672_x_at	6.825419
200673_at	10.376853
200674_s_at	13.883186
200675_at	9.478302
200676_s_at	6.365047
200677_at	9.976463
200678_x_at	10.485663
200679_x_at	10.531762
200680_x_at	12.16225
200681_at	9.461985
200682_s_at	10.340089
200683_s_at	8.90856
200684_s_at	7.416698
200685_at	7.585326
200686_s_at	10.460964
200687_s_at	8.09662
