#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.614106
1053_at	6.505023
117_at	8.104325
121_at	7.23899
1255_g_at	3.466344
1294_at	8.486833
1316_at	5.564562
1320_at	4.427827
1405_i_at	11.905523
1431_at	3.691038
1438_at	4.864149
1487_at	6.881165
1494_f_at	4.45156
1598_g_at	7.070126
160020_at	5.793199
1729_at	8.659453
1773_at	5.303729
177_at	4.549188
179_at	7.501375
1861_at	5.429447
200000_s_at	9.413404
200001_at	10.670026
200002_at	12.619998
200003_s_at	13.725609
200004_at	11.689594
200005_at	10.685984
200006_at	11.227476
200007_at	11.30793
200008_s_at	9.911125
200009_at	11.539936
200010_at	13.100382
200011_s_at	9.652288
200012_x_at	13.666212
200013_at	12.782721
200014_s_at	10.439267
200015_s_at	10.813935
200016_x_at	12.792454
200017_at	13.261053
200018_at	13.485654
200019_s_at	12.431675
200020_at	8.566213
200021_at	13.302133
200022_at	13.171793
200023_s_at	11.50885
200024_at	12.742372
200025_s_at	13.356637
200026_at	13.498485
200027_at	10.135822
200028_s_at	9.543173
200029_at	13.213127
200030_s_at	11.431469
200031_s_at	13.663543
200032_s_at	13.490261
200033_at	12.36832
200034_s_at	12.987649
200035_at	8.840067
200036_s_at	12.711969
200037_s_at	9.954147
200038_s_at	13.392179
200039_s_at	9.251216
200040_at	10.30096
200041_s_at	10.729033
200042_at	8.780152
200043_at	10.05632
200044_at	9.228485
200045_at	8.01711
200046_at	9.363686
200047_s_at	10.318455
200048_s_at	10.789304
200049_at	7.862447
200050_at	8.882217
200051_at	7.816765
200052_s_at	8.52801
200053_at	9.063454
200054_at	6.970021
200055_at	10.122062
200056_s_at	8.38497
200057_s_at	11.09043
200058_s_at	9.690498
200059_s_at	12.558484
200060_s_at	9.505662
200061_s_at	13.741631
200062_s_at	13.75943
200063_s_at	12.391966
200064_at	10.732875
200065_s_at	11.05009
200066_at	9.589243
200067_x_at	10.314674
200068_s_at	10.328973
200069_at	7.868188
200070_at	8.414558
200071_at	8.9869
200072_s_at	9.337001
200073_s_at	10.429185
200074_s_at	12.494421
200075_s_at	9.013211
200076_s_at	8.212303
200077_s_at	12.941144
200078_s_at	9.284934
200079_s_at	9.759752
200080_s_at	12.754212
200081_s_at	13.120078
200082_s_at	12.824926
200083_at	8.787529
200084_at	10.052823
200085_s_at	10.379781
200086_s_at	11.239955
200087_s_at	10.060425
200088_x_at	13.294187
200089_s_at	12.309568
200090_at	10.499041
200091_s_at	13.025996
200092_s_at	13.506589
200093_s_at	10.275756
200094_s_at	12.093142
200095_x_at	13.489778
200096_s_at	11.659118
200097_s_at	10.447142
200098_s_at	10.123496
200099_s_at	13.763076
200593_s_at	8.969124
200594_x_at	10.461359
200595_s_at	9.888252
200596_s_at	9.16577
200597_at	7.582222
200598_s_at	8.564603
200599_s_at	10.961599
200600_at	11.815188
200601_at	8.46809
200602_at	7.962293
200603_at	11.258362
200604_s_at	8.244647
200605_s_at	10.873933
200606_at	3.561641
200607_s_at	8.291533
200608_s_at	9.944693
200609_s_at	11.13136
200610_s_at	10.363617
200611_s_at	10.495733
200612_s_at	8.676782
200613_at	9.700582
200614_at	10.886561
200615_s_at	7.238307
200616_s_at	6.870637
200617_at	7.990885
200618_at	10.447453
200619_at	9.14213
200620_at	10.40876
200621_at	8.429309
200622_x_at	9.761774
200623_s_at	8.748774
200624_s_at	10.046138
200625_s_at	12.001379
200626_s_at	10.256492
200627_at	11.146299
200628_s_at	9.051487
200629_at	10.224524
200630_x_at	9.895405
200631_s_at	10.373909
200632_s_at	9.219078
200633_at	12.810027
200634_at	12.049026
200635_s_at	5.103212
200636_s_at	4.190049
200637_s_at	3.617204
200638_s_at	10.652125
200639_s_at	11.583399
200640_at	11.322774
200641_s_at	9.921007
200642_at	10.465759
200643_at	7.998919
200644_at	8.440157
200645_at	11.591529
200646_s_at	7.536145
200647_x_at	10.5554
200648_s_at	8.51074
200649_at	8.494867
200650_s_at	11.006238
200651_at	12.97607
200652_at	10.544917
200653_s_at	11.508958
200654_at	9.7556
200655_s_at	11.422095
200656_s_at	8.654075
200657_at	10.82878
200658_s_at	8.066532
200659_s_at	6.785628
200660_at	10.999055
200661_at	10.726559
200662_s_at	9.735233
200663_at	10.374259
200664_s_at	8.035027
200665_s_at	11.120517
200666_s_at	8.764914
200667_at	9.850024
200668_s_at	11.142469
200669_s_at	10.003025
200670_at	8.614468
200671_s_at	4.262372
200672_x_at	6.290127
200673_at	10.554358
200674_s_at	13.858492
200675_at	9.080733
200676_s_at	6.675902
200677_at	10.108866
200678_x_at	10.779233
200679_x_at	10.382584
200680_x_at	12.072319
200681_at	9.309313
200682_s_at	10.040648
200683_s_at	8.872552
200684_s_at	7.573899
200685_at	8.292996
200686_s_at	10.844637
200687_s_at	8.124687
200688_at	5.569238
200689_x_at	12.856075
200690_at	5.983733
200691_s_at	8.64371
200692_s_at	8.111263
