#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.908722
1053_at	6.253436
117_at	6.46901
121_at	7.372139
1255_g_at	3.538374
1294_at	8.216937
1316_at	5.37525
1320_at	4.202033
1405_i_at	12.336698
1431_at	3.565148
1438_at	4.683248
1487_at	6.82585
1494_f_at	4.484643
1598_g_at	7.086424
160020_at	5.849639
1729_at	8.601929
1773_at	5.332787
177_at	4.243239
179_at	7.677303
1861_at	5.751208
200000_s_at	9.477475
200001_at	11.067058
200002_at	12.663158
200003_s_at	13.600383
200004_at	11.536962
200005_at	10.80002
200006_at	11.26137
200007_at	11.488872
200008_s_at	10.240747
200009_at	11.546884
200010_at	13.168304
200011_s_at	9.520453
200012_x_at	13.684154
200013_at	12.861915
200014_s_at	10.296231
200015_s_at	10.37405
200016_x_at	12.735831
200017_at	13.338103
200018_at	13.45436
200019_s_at	12.559145
200020_at	8.680707
200021_at	13.382422
200022_at	13.24685
200023_s_at	11.701934
200024_at	12.892459
200025_s_at	13.492189
200026_at	13.506083
200027_at	10.046798
200028_s_at	9.490648
200029_at	13.287101
200030_s_at	11.490635
200031_s_at	13.733632
200032_s_at	13.443213
200033_at	12.325161
200034_s_at	12.932738
200035_at	8.830196
200036_s_at	12.874615
200037_s_at	10.137701
200038_s_at	13.320277
200039_s_at	9.48624
200040_at	10.247718
200041_s_at	10.579383
200042_at	8.661986
200043_at	10.281243
200044_at	9.399139
200045_at	8.154215
200046_at	9.249188
200047_s_at	10.335695
200048_s_at	10.771443
200049_at	7.928443
200050_at	8.791358
200051_at	7.796267
200052_s_at	8.455569
200053_at	9.297488
200054_at	6.946806
200055_at	10.072117
200056_s_at	8.501829
200057_s_at	11.338966
200058_s_at	9.77359
200059_s_at	12.585632
200060_s_at	9.866837
200061_s_at	13.716452
200062_s_at	13.808743
200063_s_at	12.393526
200064_at	10.704981
200065_s_at	11.160805
200066_at	9.718941
200067_x_at	10.392054
200068_s_at	10.548232
200069_at	7.892521
200070_at	8.43338
200071_at	8.879579
200072_s_at	9.468211
200073_s_at	10.477838
200074_s_at	12.460497
200075_s_at	9.266666
200076_s_at	8.245497
200077_s_at	12.922619
200078_s_at	9.353217
200079_s_at	9.949241
200080_s_at	12.553246
200081_s_at	13.099972
200082_s_at	12.876964
200083_at	8.547164
200084_at	10.036446
200085_s_at	10.416068
200086_s_at	11.349118
200087_s_at	9.959022
200088_x_at	13.106236
200089_s_at	12.290145
200090_at	10.52437
200091_s_at	12.93419
200092_s_at	13.487763
200093_s_at	10.239691
200094_s_at	12.231146
200095_x_at	13.619043
200096_s_at	11.591645
200097_s_at	10.497786
200098_s_at	9.988608
200099_s_at	13.720469
200593_s_at	9.17597
200594_x_at	10.298225
200595_s_at	9.90469
200596_s_at	9.295158
200597_at	7.510487
200598_s_at	8.935542
200599_s_at	10.79235
200600_at	11.940075
200601_at	8.611326
200602_at	7.43682
200603_at	11.003823
200604_s_at	8.795546
200605_s_at	10.897929
200606_at	3.899935
200607_s_at	8.744993
200608_s_at	10.114578
200609_s_at	11.236634
200610_s_at	10.349033
200611_s_at	10.507019
200612_s_at	8.749654
200613_at	9.945984
200614_at	10.802124
200615_s_at	7.843345
200616_s_at	7.44518
200617_at	7.684437
200618_at	10.403877
200619_at	9.173295
200620_at	10.358333
200621_at	8.491871
200622_x_at	9.533004
200623_s_at	8.949417
200624_s_at	10.115192
200625_s_at	12.133705
200626_s_at	10.242839
200627_at	11.204499
200628_s_at	9.141905
200629_at	10.152232
200630_x_at	10.353195
200631_s_at	10.455922
200632_s_at	9.010767
200633_at	12.908489
200634_at	12.327037
200635_s_at	5.142099
200636_s_at	4.112123
200637_s_at	4.056946
200638_s_at	10.925385
200639_s_at	11.633398
200640_at	11.239849
200641_s_at	10.443228
200642_at	10.677728
200643_at	7.912791
200644_at	8.479349
200645_at	11.452889
200646_s_at	7.197747
200647_x_at	10.42804
200648_s_at	8.522396
200649_at	8.261175
200650_s_at	11.082583
200651_at	12.999952
200652_at	10.832902
200653_s_at	11.544016
200654_at	9.763112
200655_s_at	11.521943
200656_s_at	8.964209
200657_at	10.922258
200658_s_at	8.253494
200659_s_at	7.332081
200660_at	11.028936
200661_at	10.166919
200662_s_at	9.687015
200663_at	10.32048
200664_s_at	8.761438
200665_s_at	10.266658
200666_s_at	9.137125
200667_at	9.777222
200668_s_at	11.079831
200669_s_at	10.229642
200670_at	9.004411
200671_s_at	4.410054
200672_x_at	6.368149
200673_at	10.522551
200674_s_at	13.824937
200675_at	9.387118
200676_s_at	6.917818
200677_at	10.100631
200678_x_at	10.432643
200679_x_at	10.572577
200680_x_at	11.996679
200681_at	9.489064
200682_s_at	10.34849
200683_s_at	9.267795
200684_s_at	7.972657
200685_at	8.003927
200686_s_at	10.752747
200687_s_at	8.215985
200688_at	5.557323
200689_x_at	12.936013
200690_at	5.934889
200691_s_at	8.863389
200692_s_at	8.244527
200693_at	11.025204
200694_s_at	9.086484
200695_at	8.555828
200696_s_at	8.005533
200697_at	9.513285
200698_at	7.318265
200699_at	7.164631
200700_s_at	8.390438
200701_at	10.220588
200702_s_at	7.809279
200703_at	10.64481
200704_at	10.744199
200705_s_at	12.567621
200706_s_at	10.176918
200707_at	8.658006
200708_at	8.333744
200709_at	10.552138
200710_at	9.046577
200711_s_at	8.536201
200712_s_at	8.750907
200713_s_at	9.956321
200714_x_at	9.310852
200715_x_at	12.422151
200716_x_at	13.767458
200717_x_at	13.705389
200718_s_at	11.53865
200719_at	7.363748
200720_s_at	8.205495
200721_s_at	7.433614
200722_s_at	8.828799
200723_s_at	10.221698
200724_at	5.012066
200725_x_at	13.600191
200726_at	10.662811
200727_s_at	9.194057
200728_at	11.57058
200729_s_at	10.922202
200730_s_at	6.562337
200731_s_at	6.956597
200732_s_at	8.659879
200733_s_at	7.684347
200734_s_at	9.196772
200735_x_at	12.951947
200736_s_at	11.461896
200737_at	8.832041
200738_s_at	11.492358
200739_s_at	8.401256
200740_s_at	9.381038
200741_s_at	14.066862
200742_s_at	10.253077
200743_s_at	10.805975
200744_s_at	9.330264
200745_s_at	10.383345
200746_s_at	10.661919
200747_s_at	8.352238
200748_s_at	13.036396
200749_at	8.053098
200750_s_at	10.292675
200751_s_at	10.081119
200752_s_at	7.682441
200753_x_at	8.752896
200754_x_at	10.585254
200755_s_at	7.410262
200756_x_at	6.522622
200757_s_at	7.017813
200758_s_at	7.959407
200759_x_at	7.716582
200760_s_at	11.168967
200761_s_at	11.494042
200762_at	10.284632
200763_s_at	13.71209
200764_s_at	7.729241
200765_x_at	8.557644
200766_at	7.398164
200767_s_at	6.774173
200768_s_at	9.237623
200769_s_at	6.847245
200770_s_at	5.422331
200771_at	4.627086
200772_x_at	11.231324
200773_x_at	11.953465
200774_at	10.786054
200775_s_at	11.473511
200776_s_at	9.518755
200777_s_at	9.795471
200778_s_at	9.468621
200779_at	10.292929
200780_x_at	12.466828
200781_s_at	13.870576
200782_at	10.11707
200783_s_at	6.256505
200784_s_at	7.274077
200785_s_at	6.456927
200786_at	9.533367
200787_s_at	8.084198
200788_s_at	9.300071
200789_at	8.836512
200790_at	10.204458
200791_s_at	10.089482
200792_at	10.401948
200793_s_at	8.434174
200794_x_at	11.870459
200795_at	3.599203
200796_s_at	8.237463
200797_s_at	11.810349
200798_x_at	10.702696
200799_at	10.438268
200800_s_at	9.020736
200801_x_at	14.051128
200802_at	9.163504
200803_s_at	10.285157
200804_at	10.325606
200805_at	8.034758
200806_s_at	9.221832
200807_s_at	10.280236
200808_s_at	9.113615
200809_x_at	13.323647
200810_s_at	10.064571
200811_at	8.986512
200812_at	9.384383
200813_s_at	8.128298
200814_at	11.039126
200815_s_at	7.476103
200816_s_at	9.155463
200817_x_at	13.599962
200818_at	10.981767
200819_s_at	13.675915
200820_at	9.270258
200821_at	8.172414
200822_x_at	9.972199
200823_x_at	12.711525
200824_at	9.436849
200825_s_at	8.812665
200826_at	11.509354
200827_at	7.129214
200828_s_at	10.066636
200829_x_at	9.383874
200830_at	8.712087
200831_s_at	6.347661
200832_s_at	5.126126
200833_s_at	12.210475
200834_s_at	13.339028
200835_s_at	4.628942
200836_s_at	7.128879
200837_at	9.2992
200838_at	8.99137
200839_s_at	10.189781
200840_at	10.94755
200841_s_at	6.80607
200842_s_at	8.267824
200843_s_at	8.694955
200844_s_at	9.997795
200845_s_at	9.391179
200846_s_at	10.199614
200847_s_at	11.592528
200848_at	6.871895
200849_s_at	7.114685
200850_s_at	9.852671
200851_s_at	9.538632
200852_x_at	9.366596
200853_at	9.81079
200854_at	7.921816
200855_at	6.615607
200856_x_at	6.303769
200857_s_at	7.638957
200858_s_at	12.495074
200859_x_at	11.302963
200860_s_at	9.406982
200861_at	7.873318
200862_at	5.043628
200863_s_at	10.706789
200864_s_at	7.891166
200865_at	3.218136
200866_s_at	11.596381
200867_at	8.280818
200868_s_at	8.252943
200869_at	13.057534
200870_at	9.734788
200871_s_at	12.355589
200872_at	12.260552
200873_s_at	10.074919
200874_s_at	7.439535
200875_s_at	9.005502
200876_s_at	10.319744
200877_at	10.426379
200878_at	4.163254
200879_s_at	4.082647
200880_at	8.292108
200881_s_at	10.059946
200882_s_at	9.530968
200883_at	9.360287
200884_at	5.266806
200885_at	9.153585
200886_s_at	10.976631
200887_s_at	9.91618
200888_s_at	12.786229
200889_s_at	8.567764
200890_s_at	8.062124
200891_s_at	10.879921
200892_s_at	9.393971
200893_at	10.737687
200894_s_at	5.562398
200895_s_at	7.211182
200896_x_at	8.96928
200897_s_at	6.590164
200898_s_at	8.839513
200899_s_at	9.17381
200900_s_at	8.961371
200901_s_at	9.453167
200902_at	10.584105
200903_s_at	6.538047
200904_at	11.623076
200905_x_at	12.381736
200906_s_at	4.543932
200907_s_at	6.004396
200908_s_at	4.361424
200909_s_at	13.470784
200910_at	9.429068
200911_s_at	10.246669
200912_s_at	11.861077
200913_at	7.866047
200914_x_at	8.888124
200915_x_at	9.336132
200916_at	11.590695
200917_s_at	8.2429
200918_s_at	10.039498
200919_at	8.683712
200920_s_at	12.035884
200921_s_at	11.686339
