#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.087179
1053_at	6.4119
117_at	7.667266
121_at	7.052936
1255_g_at	3.503393
1294_at	8.705541
1316_at	5.483529
1320_at	4.529468
1405_i_at	11.833245
1431_at	3.741794
1438_at	4.780722
1487_at	7.182343
1494_f_at	4.767968
1598_g_at	7.119651
160020_at	5.822262
1729_at	8.678825
1773_at	5.4746
177_at	4.309922
179_at	7.784733
1861_at	5.79844
200000_s_at	9.554161
200001_at	10.590234
200002_at	12.793941
200003_s_at	13.647164
200004_at	11.633184
200005_at	10.704052
200006_at	11.171237
200007_at	11.603366
200008_s_at	9.841875
200009_at	11.531051
200010_at	13.265167
200011_s_at	9.614914
200012_x_at	13.783004
200013_at	12.892474
200014_s_at	10.202349
200015_s_at	10.77452
200016_x_at	12.791823
200017_at	13.507757
200018_at	13.655483
200019_s_at	12.691504
200020_at	8.845544
200021_at	13.287144
200022_at	13.355914
200023_s_at	11.651915
200024_at	13.196846
200025_s_at	13.614728
200026_at	13.673366
200027_at	10.142336
200028_s_at	9.675696
200029_at	13.417634
200030_s_at	11.61903
200031_s_at	13.708119
200032_s_at	13.550733
200033_at	12.406758
200034_s_at	13.085351
200035_at	9.253497
200036_s_at	12.848286
200037_s_at	10.469957
200038_s_at	13.453538
200039_s_at	9.302555
200040_at	10.323373
200041_s_at	10.947178
200042_at	8.811705
200043_at	10.227371
200044_at	9.402636
200045_at	8.571526
200046_at	9.750428
200047_s_at	10.372465
200048_s_at	10.779339
200049_at	8.028637
200050_at	9.129747
200051_at	7.979326
200052_s_at	8.777007
200053_at	9.217681
200054_at	6.893983
200055_at	10.467724
200056_s_at	8.816962
200057_s_at	11.286801
200058_s_at	10.072178
200059_s_at	12.492936
200060_s_at	9.849046
200061_s_at	13.777304
200062_s_at	13.780172
200063_s_at	12.434158
200064_at	10.886871
200065_s_at	10.921064
200066_at	9.656234
200067_x_at	10.268349
200068_s_at	10.486547
200069_at	7.979018
200070_at	8.628124
200071_at	9.050254
200072_s_at	9.694457
200073_s_at	10.247207
200074_s_at	12.454195
200075_s_at	9.208066
200076_s_at	8.277166
200077_s_at	12.761886
200078_s_at	9.3585
200079_s_at	10.051728
200080_s_at	12.659075
200081_s_at	13.15009
200082_s_at	12.979006
200083_at	9.07026
200084_at	10.145352
200085_s_at	10.540762
200086_s_at	11.548442
200087_s_at	10.464348
200088_x_at	13.193862
200089_s_at	12.491813
200090_at	10.689035
200091_s_at	13.214183
200092_s_at	13.687895
200093_s_at	10.590345
200094_s_at	12.2024
200095_x_at	13.729955
200096_s_at	11.340012
200097_s_at	11.00879
200098_s_at	10.178702
200099_s_at	13.834163
200593_s_at	9.425057
200594_x_at	10.487616
200595_s_at	10.213966
200596_s_at	9.281554
200597_at	8.027977
200598_s_at	8.283979
200599_s_at	10.838047
200600_at	11.794654
200601_at	8.435223
200602_at	8.007047
200603_at	10.885505
200604_s_at	7.706843
200605_s_at	10.663751
200606_at	3.477749
200607_s_at	8.369609
200608_s_at	10.390401
200609_s_at	11.10715
200610_s_at	10.372567
200611_s_at	10.235106
200612_s_at	8.033014
200613_at	9.821666
200614_at	10.771273
200615_s_at	6.785138
200616_s_at	7.131789
200617_at	7.752887
200618_at	10.484886
200619_at	9.342985
200620_at	10.213912
200621_at	8.712961
200622_x_at	9.563849
200623_s_at	9.506385
200624_s_at	10.142293
200625_s_at	11.935495
200626_s_at	10.888916
200627_at	11.527345
200628_s_at	8.653699
