#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.080537
1053_at	6.342798
117_at	6.936533
121_at	7.02381
1255_g_at	3.381023
1294_at	8.55306
1316_at	5.194896
1320_at	4.304259
1405_i_at	12.126542
1431_at	3.739754
1438_at	4.92373
1487_at	7.062843
1494_f_at	4.798749
1598_g_at	6.940569
160020_at	5.790079
1729_at	8.742833
1773_at	5.005616
177_at	4.486004
179_at	7.617532
1861_at	5.665333
200000_s_at	9.358467
200001_at	10.713698
200002_at	12.644654
200003_s_at	13.511448
200004_at	11.775104
200005_at	10.821031
200006_at	11.456682
200007_at	11.395627
200008_s_at	9.67277
200009_at	11.652022
200010_at	13.098915
200011_s_at	9.772169
200012_x_at	13.732021
200013_at	12.808536
200014_s_at	10.387661
200015_s_at	10.510461
200016_x_at	12.854476
200017_at	13.326973
200018_at	13.583442
200019_s_at	12.75564
200020_at	8.69216
200021_at	13.084296
200022_at	13.245256
200023_s_at	11.705666
200024_at	12.941033
200025_s_at	13.457626
200026_at	13.541495
200027_at	10.369739
200028_s_at	9.779945
200029_at	13.230784
200030_s_at	11.567691
200031_s_at	13.622997
200032_s_at	13.489097
200033_at	12.313167
200034_s_at	12.99802
200035_at	9.356882
200036_s_at	12.893394
200037_s_at	10.311319
200038_s_at	13.392721
200039_s_at	9.344653
200040_at	10.392331
200041_s_at	10.723679
200042_at	8.852239
200043_at	10.150363
200044_at	9.385264
200045_at	8.454349
200046_at	9.566891
200047_s_at	10.453627
200048_s_at	10.944793
200049_at	7.763364
200050_at	8.928875
200051_at	7.867371
200052_s_at	8.879077
200053_at	9.207841
200054_at	7.29088
200055_at	10.452081
200056_s_at	8.667824
200057_s_at	11.177771
200058_s_at	9.770477
200059_s_at	12.363426
200060_s_at	9.600667
200061_s_at	13.76363
200062_s_at	13.728825
200063_s_at	12.313866
200064_at	10.728552
200065_s_at	11.204472
200066_at	9.85607
200067_x_at	10.591812
200068_s_at	10.308958
200069_at	7.959588
200070_at	8.526736
200071_at	9.079367
200072_s_at	9.625432
200073_s_at	10.250975
200074_s_at	12.368607
200075_s_at	8.958626
200076_s_at	8.173587
200077_s_at	12.904752
200078_s_at	9.665743
200079_s_at	9.874874
200080_s_at	12.654455
200081_s_at	13.110848
200082_s_at	12.7256
200083_at	9.139122
200084_at	9.967243
200085_s_at	10.677222
200086_s_at	11.624023
200087_s_at	10.200104
200088_x_at	13.346771
200089_s_at	12.359421
200090_at	10.610519
200091_s_at	12.942914
200092_s_at	13.597767
200093_s_at	10.518245
200094_s_at	12.264865
200095_x_at	13.694708
200096_s_at	11.66664
200097_s_at	10.487341
200098_s_at	10.397138
200099_s_at	13.704404
200593_s_at	9.218469
200594_x_at	10.368061
200595_s_at	10.04718
200596_s_at	8.972123
200597_at	8.023038
200598_s_at	8.078403
200599_s_at	11.024616
200600_at	11.65083
200601_at	8.481453
200602_at	8.643429
200603_at	11.025206
200604_s_at	7.541421
200605_s_at	10.517176
200606_at	4.184619
200607_s_at	8.015361
200608_s_at	10.020737
200609_s_at	11.359961
200610_s_at	10.454398
200611_s_at	10.329715
200612_s_at	8.616871
200613_at	9.80085
200614_at	11.030619
200615_s_at	7.233303
200616_s_at	6.929533
200617_at	7.847666
200618_at	10.646284
200619_at	9.311128
200620_at	10.339384
200621_at	8.695799
200622_x_at	9.862598
200623_s_at	8.967847
200624_s_at	9.965117
200625_s_at	12.263186
200626_s_at	10.633559
200627_at	11.417719
200628_s_at	8.742696
200629_at	10.260228
200630_x_at	9.9349
200631_s_at	10.843062
200632_s_at	9.072619
200633_at	13.099441
200634_at	12.015902
200635_s_at	5.148595
200636_s_at	4.641347
200637_s_at	3.960788
200638_s_at	10.845653
200639_s_at	11.632807
200640_at	11.263569
200641_s_at	9.813356
200642_at	10.550615
200643_at	8.108649
200644_at	8.444295
200645_at	11.688028
200646_s_at	7.018072
200647_x_at	10.490934
200648_s_at	7.848464
200649_at	8.522801
200650_s_at	10.983302
200651_at	13.026229
200652_at	10.568027
200653_s_at	11.50046
200654_at	9.919114
200655_s_at	11.434274
200656_s_at	8.878973
200657_at	10.944754
200658_s_at	8.065639
200659_s_at	7.275763
200660_at	10.882002
200661_at	10.77654
200662_s_at	10.057608
200663_at	10.463615
200664_s_at	8.205723
200665_s_at	11.23645
200666_s_at	9.161649
200667_at	10.146098
200668_s_at	11.252833
200669_s_at	9.920658
200670_at	8.29844
200671_s_at	4.514246
200672_x_at	6.666614
200673_at	10.701642
200674_s_at	13.874306
200675_at	9.043297
200676_s_at	6.762428
200677_at	10.343183
200678_x_at	10.938514
200679_x_at	9.967217
200680_x_at	11.879252
200681_at	9.319742
200682_s_at	9.923898
200683_s_at	8.785103
200684_s_at	7.683195
200685_at	8.375471
200686_s_at	10.872769
200687_s_at	8.211431
200688_at	5.706769
200689_x_at	12.920398
200690_at	6.614526
200691_s_at	9.066441
200692_s_at	8.322714
200693_at	10.717287
200694_s_at	9.326861
200695_at	7.989108
200696_s_at	9.340354
200697_at	9.804091
200698_at	7.056863
200699_at	7.707815
200700_s_at	8.700465
200701_at	10.548753
200702_s_at	6.771737
200703_at	10.767136
200704_at	10.241028
200705_s_at	12.672361
200706_s_at	9.323609
200707_at	8.250422
200708_at	8.280828
200709_at	11.033097
200710_at	9.553466
200711_s_at	8.719853
200712_s_at	8.150859
200713_s_at	10.146909
200714_x_at	9.55134
200715_x_at	12.260449
200716_x_at	13.738372
200717_x_at	13.701607
200718_s_at	11.667035
200719_at	7.255476
200720_s_at	7.764387
200721_s_at	7.652475
200722_s_at	7.894236
200723_s_at	9.960987
200724_at	4.496022
200725_x_at	13.526901
200726_at	11.089676
200727_s_at	7.078
200728_at	11.375804
200729_s_at	10.380088
200730_s_at	6.625322
200731_s_at	6.907519
200732_s_at	9.046162
200733_s_at	7.616579
200734_s_at	8.935153
200735_x_at	13.032937
200736_s_at	12.241289
200737_at	8.822073
200738_s_at	11.618808
200739_s_at	8.114505
200740_s_at	9.756805
200741_s_at	13.9748
200742_s_at	9.812438
200743_s_at	11.081605
200744_s_at	8.713633
200745_s_at	9.393412
200746_s_at	10.582176
200747_s_at	8.403437
200748_s_at	13.369748
200749_at	8.486128
200750_s_at	10.302303
200751_s_at	9.534038
200752_s_at	7.738882
200753_x_at	8.702627
200754_x_at	10.696368
200755_s_at	6.97187
200756_x_at	6.018414
200757_s_at	7.296304
200758_s_at	7.747065
200759_x_at	7.877691
200760_s_at	10.524544
200761_s_at	11.80923
200762_at	10.716943
200763_s_at	13.717538
200764_s_at	7.901859
200765_x_at	8.715539
200766_at	8.05371
200767_s_at	6.475576
200768_s_at	9.39425
200769_s_at	6.056328
200770_s_at	5.515586
200771_at	5.248079
200772_x_at	11.143704
200773_x_at	11.98761
200774_at	10.845774
200775_s_at	11.532054
200776_s_at	8.897869
200777_s_at	9.80096
200778_s_at	8.395352
200779_at	10.530931
200780_x_at	12.649333
200781_s_at	13.886253
200782_at	10.492827
200783_s_at	6.260993
200784_s_at	7.514295
200785_s_at	7.408349
200786_at	9.675658
200787_s_at	7.574615
200788_s_at	9.561044
200789_at	8.931646
200790_at	10.819009
200791_s_at	11.294293
200792_at	10.603727
200793_s_at	8.592926
200794_x_at	11.962274
200795_at	3.702399
200796_s_at	5.623759
200797_s_at	11.916504
200798_x_at	10.08381
200799_at	10.881356
200800_s_at	9.155419
200801_x_at	14.018913
200802_at	9.193361
200803_s_at	9.692355
200804_at	10.520439
200805_at	8.095916
200806_s_at	8.919621
200807_s_at	10.617987
200808_s_at	9.685936
200809_x_at	13.46907
200810_s_at	9.813681
200811_at	8.39108
200812_at	9.358325
200813_s_at	7.604484
200814_at	11.128942
200815_s_at	7.620029
200816_s_at	9.404555
200817_x_at	13.662994
200818_at	10.9216
200819_s_at	13.638494
200820_at	9.069277
200821_at	8.419649
200822_x_at	10.111701
200823_x_at	12.771406
200824_at	9.73001
200825_s_at	8.810253
200826_at	11.37913
200827_at	7.245627
200828_s_at	9.466579
200829_x_at	9.503028
200830_at	9.027123
200831_s_at	6.29742
200832_s_at	5.070489
200833_s_at	12.230269
200834_s_at	13.558733
200835_s_at	4.531628
200836_s_at	6.928116
200837_at	9.367273
200838_at	9.842063
200839_s_at	10.945423
200840_at	11.323507
200841_s_at	4.983351
200842_s_at	7.630788
200843_s_at	9.044462
200844_s_at	10.555918
200845_s_at	10.186181
200846_s_at	9.779178
200847_s_at	11.804083
200848_at	7.154582
200849_s_at	7.695907
200850_s_at	9.884546
200851_s_at	9.742965
200852_x_at	8.926461
200853_at	9.753135
200854_at	7.973365
200855_at	6.850421
200856_x_at	6.62119
200857_s_at	7.967545
200858_s_at	12.44209
200859_x_at	10.946242
200860_s_at	9.45856
200861_at	7.974676
200862_at	5.0442
200863_s_at	10.848395
200864_s_at	8.718498
200865_at	3.28119
200866_s_at	11.869688
200867_at	8.474888
200868_s_at	7.818386
200869_at	13.16207
200870_at	9.863757
200871_s_at	12.840692
200872_at	12.018853
200873_s_at	10.380233
200874_s_at	7.17233
200875_s_at	9.26247
200876_s_at	10.656121
200877_at	10.506445
200878_at	4.660201
200879_s_at	4.278799
200880_at	8.74546
200881_s_at	10.185617
200882_s_at	9.772982
200883_at	9.349006
200884_at	5.362128
200885_at	8.207354
200886_s_at	11.079003
200887_s_at	10.425812
200888_s_at	12.814005
200889_s_at	8.249288
200890_s_at	7.572902
200891_s_at	11.369389
200892_s_at	9.110404
200893_at	10.493961
200894_s_at	5.584281
200895_s_at	7.574344
200896_x_at	9.170753
200897_s_at	7.086387
200898_s_at	8.53973
200899_s_at	9.504774
200900_s_at	7.802473
200901_s_at	9.455841
200902_at	10.150847
200903_s_at	7.170259
200904_at	11.961948
200905_x_at	12.151876
200906_s_at	4.497125
200907_s_at	6.37071
200908_s_at	4.538017
200909_s_at	13.513087
200910_at	9.444339
200911_s_at	10.109008
200912_s_at	11.897362
200913_at	7.840383
200914_x_at	7.82779
200915_x_at	9.671932
200916_at	11.819713
200917_s_at	6.225213
200918_s_at	9.831187
200919_at	8.732381
200920_s_at	11.598816
200921_s_at	11.860478
200922_at	6.898983
200923_at	6.469257
200924_s_at	7.652584
200925_at	10.761132
200926_at	13.865388
200927_s_at	8.579904
200928_s_at	3.605107
200929_at	8.603816
200930_s_at	3.951594
200931_s_at	11.27519
200932_s_at	8.973998
200933_x_at	13.644336
200934_at	10.583785
200935_at	5.92033
200936_at	12.382015
200937_s_at	12.400325
200938_s_at	3.870031
200939_s_at	3.81377
200940_s_at	8.022648
200941_at	9.414673
200942_s_at	9.489668
200943_at	10.491499
200944_s_at	10.302263
200945_s_at	9.916305
200946_x_at	7.595136
200947_s_at	8.484868
200948_at	7.545711
200949_x_at	13.579976
200950_at	8.079286
200951_s_at	4.703108
200952_s_at	4.430172
200953_s_at	9.615564
200954_at	9.259488
200955_at	9.186798
200956_s_at	7.556518
200957_s_at	8.0104
200958_s_at	11.488289
200959_at	9.056629
200960_x_at	10.476083
200961_at	8.829211
200962_at	8.62728
200963_x_at	13.834086
200964_at	9.872509
200965_s_at	9.790322
200966_x_at	11.431889
200967_at	10.393986
200968_s_at	9.076209
200969_at	9.44922
200970_s_at	9.045364
200971_s_at	11.065352
200972_at	8.340668
200973_s_at	7.083403
200974_at	6.234162
200975_at	11.378355
200976_s_at	9.814374
200977_s_at	9.954771
200978_at	9.766651
200979_at	6.404289
200980_s_at	8.164924
200981_x_at	12.441933
200982_s_at	9.580716
200983_x_at	7.286259
200984_s_at	6.712925
200985_s_at	7.601801
200986_at	5.772793
200987_x_at	7.050896
