#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.6751
1053_at	6.720307
117_at	8.932517
121_at	7.240687
1255_g_at	3.509262
1294_at	8.87832
1316_at	5.299917
1320_at	4.246345
1405_i_at	10.07479
1431_at	3.641492
1438_at	4.429325
1487_at	7.155
1494_f_at	4.476985
1598_g_at	7.749111
160020_at	5.712823
1729_at	8.457498
1773_at	5.610061
177_at	4.540293
179_at	7.561769
1861_at	5.813728
200000_s_at	8.424987
200001_at	10.636848
200002_at	11.735492
200003_s_at	13.99707
200004_at	11.575199
200005_at	9.966822
200006_at	10.623312
200007_at	11.257475
200008_s_at	9.912997
200009_at	11.228076
200010_at	12.632944
200011_s_at	9.395516
200012_x_at	12.906019
200013_at	11.963119
200014_s_at	10.006171
200015_s_at	10.224616
200016_x_at	12.392884
200017_at	12.565287
200018_at	13.107323
200019_s_at	12.119224
200020_at	8.799631
200021_at	13.498222
200022_at	12.214974
200023_s_at	10.248705
200024_at	11.536586
200025_s_at	12.747537
200026_at	12.979379
200027_at	10.086999
200028_s_at	9.47931
200029_at	12.564461
200030_s_at	10.90439
200031_s_at	13.275401
200032_s_at	12.561666
200033_at	12.674518
200034_s_at	12.10383
200035_at	8.541225
200036_s_at	10.969658
200037_s_at	10.337384
200038_s_at	12.567135
200039_s_at	9.622343
200040_at	10.12332
200041_s_at	10.563726
200042_at	9.91955
200043_at	9.823818
200044_at	9.313544
200045_at	8.068314
200046_at	8.984909
200047_s_at	10.722623
200048_s_at	10.553743
200049_at	7.633752
200050_at	8.564752
200051_at	7.817655
200052_s_at	8.43849
200053_at	8.961831
200054_at	7.053379
200055_at	9.975524
200056_s_at	8.987533
200057_s_at	10.60377
200058_s_at	9.082293
200059_s_at	13.009847
200060_s_at	9.411698
200061_s_at	13.467968
200062_s_at	12.97512
200063_s_at	11.224368
200064_at	10.012048
200065_s_at	11.228352
200066_at	9.403621
200067_x_at	10.518705
200068_s_at	10.104377
200069_at	8.001982
200070_at	8.554804
200071_at	9.490918
200072_s_at	9.500786
200073_s_at	10.36674
200074_s_at	11.460778
200075_s_at	8.798133
200076_s_at	7.94201
200077_s_at	13.40682
200078_s_at	9.960767
200079_s_at	9.6481
200080_s_at	13.139332
200081_s_at	12.050998
200082_s_at	11.632405
200083_at	8.191338
200084_at	9.938117
200085_s_at	10.418287
200086_s_at	10.681103
200087_s_at	10.1736
200088_x_at	12.486344
200089_s_at	10.872167
200090_at	10.296915
200091_s_at	12.642122
200092_s_at	13.166243
200093_s_at	9.287706
200094_s_at	10.57899
200095_x_at	12.623447
200096_s_at	11.925099
200097_s_at	10.512674
200098_s_at	9.690871
200099_s_at	12.87625
200593_s_at	9.375038
200594_x_at	10.339085
200595_s_at	9.71081
200596_s_at	8.968998
200597_at	7.471044
200598_s_at	8.480488
200599_s_at	10.733067
200600_at	11.936006
200601_at	8.420278
200602_at	7.86357
200603_at	11.51758
200604_s_at	9.173342
200605_s_at	11.066993
200606_at	5.953327
200607_s_at	8.50823
200608_s_at	10.051069
200609_s_at	10.734986
200610_s_at	10.106561
200611_s_at	10.067091
200612_s_at	7.653302
200613_at	9.417215
200614_at	10.703461
200615_s_at	7.69114
200616_s_at	7.383453
200617_at	7.22278
200618_at	10.226834
200619_at	8.88691
200620_at	10.720576
200621_at	8.604232
200622_x_at	9.3848
200623_s_at	7.867664
200624_s_at	9.764819
200625_s_at	12.276642
200626_s_at	10.271082
200627_at	11.546873
200628_s_at	10.893382
200629_at	11.71382
200630_x_at	9.868125
200631_s_at	9.559289
200632_s_at	9.248912
200633_at	13.146315
200634_at	12.122436
200635_s_at	5.02995
200636_s_at	3.896259
200637_s_at	3.768695
200638_s_at	11.106495
200639_s_at	11.429276
200640_at	11.079054
200641_s_at	10.381546
200642_at	9.599322
200643_at	7.683399
200644_at	8.409162
200645_at	11.678498
200646_s_at	8.025925
200647_x_at	9.721748
200648_s_at	10.119457
200649_at	8.939595
200650_s_at	11.117336
200651_at	11.798504
