#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.30804
1053_at	6.409618
117_at	7.361641
121_at	7.303995
1255_g_at	3.545763
1294_at	8.365313
1316_at	5.289088
1320_at	4.330036
1405_i_at	11.680504
1431_at	3.701155
1438_at	4.787756
1487_at	6.794719
1494_f_at	4.835191
1598_g_at	6.963814
160020_at	5.871756
1729_at	8.794368
1773_at	5.308439
177_at	4.290989
179_at	7.857688
1861_at	5.71075
200000_s_at	9.261534
200001_at	10.760055
200002_at	12.653012
200003_s_at	13.768879
200004_at	11.716564
200005_at	10.510528
200006_at	11.217636
200007_at	11.442287
200008_s_at	9.920138
200009_at	11.331422
200010_at	13.214627
200011_s_at	9.652913
200012_x_at	13.724336
200013_at	12.760541
200014_s_at	10.149215
200015_s_at	10.540898
200016_x_at	12.835825
200017_at	13.355909
200018_at	13.526246
200019_s_at	12.670187
200020_at	8.833469
200021_at	13.26893
200022_at	13.20855
200023_s_at	11.441759
200024_at	12.966732
200025_s_at	13.38988
200026_at	13.458926
200027_at	10.210199
200028_s_at	9.34552
200029_at	13.191426
200030_s_at	11.302982
200031_s_at	13.729303
200032_s_at	13.455764
200033_at	12.328758
200034_s_at	12.954045
200035_at	8.834725
200036_s_at	12.734361
200037_s_at	10.279986
200038_s_at	13.405862
200039_s_at	9.15076
200040_at	10.292571
200041_s_at	10.548721
200042_at	8.603665
200043_at	10.169578
200044_at	9.198693
200045_at	8.327504
200046_at	9.620607
200047_s_at	10.394891
200048_s_at	10.688342
200049_at	7.852022
200050_at	8.905225
200051_at	7.728372
200052_s_at	8.792704
200053_at	9.035274
200054_at	6.577044
200055_at	10.134613
200056_s_at	8.573716
200057_s_at	11.181451
200058_s_at	9.76247
200059_s_at	12.613144
200060_s_at	9.555464
200061_s_at	13.662094
200062_s_at	13.777977
200063_s_at	12.308417
200064_at	10.505531
200065_s_at	11.223459
200066_at	9.459271
200067_x_at	10.452398
200068_s_at	10.176455
200069_at	8.03134
200070_at	8.285592
200071_at	9.073731
200072_s_at	9.671544
200073_s_at	10.412858
200074_s_at	12.323541
200075_s_at	8.725412
200076_s_at	8.018647
200077_s_at	12.991386
200078_s_at	9.643461
200079_s_at	9.678167
200080_s_at	12.729782
200081_s_at	13.305626
200082_s_at	12.808744
200083_at	8.895
200084_at	10.022546
200085_s_at	10.543819
200086_s_at	11.329264
200087_s_at	10.152839
200088_x_at	13.231407
200089_s_at	12.263344
200090_at	10.527088
200091_s_at	13.019911
200092_s_at	13.598078
