#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.084464
1053_at	6.320749
117_at	7.165106
121_at	7.17358
1255_g_at	3.488134
1294_at	8.396629
1316_at	5.437481
1320_at	4.253181
1405_i_at	11.931926
1431_at	3.654005
1438_at	4.664917
1487_at	6.672487
1494_f_at	4.881144
1598_g_at	6.955481
160020_at	5.854188
1729_at	8.621399
1773_at	5.498476
177_at	4.441443
179_at	7.925586
1861_at	5.892524
200000_s_at	9.374854
200001_at	10.472694
200002_at	12.806312
200003_s_at	13.669841
200004_at	11.452312
200005_at	10.798458
200006_at	11.335616
200007_at	11.492183
200008_s_at	10.038242
200009_at	11.399148
200010_at	13.212027
200011_s_at	9.459761
200012_x_at	13.756565
200013_at	12.879931
200014_s_at	10.322943
200015_s_at	10.728899
200016_x_at	12.786655
200017_at	13.378441
200018_at	13.553919
200019_s_at	12.681686
200020_at	8.676917
200021_at	13.153624
200022_at	13.292863
200023_s_at	11.697437
200024_at	13.080058
200025_s_at	13.440701
200026_at	13.559557
200027_at	10.339195
200028_s_at	9.603045
200029_at	13.250716
200030_s_at	11.455901
200031_s_at	13.769085
200032_s_at	13.500331
200033_at	12.369969
200034_s_at	13.037565
200035_at	8.797815
200036_s_at	12.885999
200037_s_at	10.292291
200038_s_at	13.348263
200039_s_at	9.324331
200040_at	10.393964
200041_s_at	10.66893
200042_at	8.762608
200043_at	10.236821
200044_at	9.328327
200045_at	8.242055
200046_at	9.672908
200047_s_at	10.374128
200048_s_at	10.873156
200049_at	7.830393
200050_at	9.078108
200051_at	7.82219
200052_s_at	8.830606
200053_at	9.258812
200054_at	6.827996
200055_at	10.220519
200056_s_at	8.762826
200057_s_at	11.172946
200058_s_at	9.77855
200059_s_at	12.485735
200060_s_at	9.685308
200061_s_at	13.656916
200062_s_at	13.681794
200063_s_at	12.296073
200064_at	10.633725
200065_s_at	11.155386
200066_at	9.655329
200067_x_at	10.224413
200068_s_at	10.369559
200069_at	8.084936
200070_at	8.179453
200071_at	8.929394
200072_s_at	9.764523
200073_s_at	10.235939
200074_s_at	12.540353
200075_s_at	8.960816
200076_s_at	8.31221
200077_s_at	12.72771
200078_s_at	9.531584
200079_s_at	9.831949
200080_s_at	12.628279
200081_s_at	13.370052
200082_s_at	12.853303
200083_at	8.785755
200084_at	10.015183
200085_s_at	10.66569
200086_s_at	11.638959
200087_s_at	10.200685
200088_x_at	13.263801
200089_s_at	12.415544
200090_at	10.564895
200091_s_at	13.108939
200092_s_at	13.551447
200093_s_at	10.741562
200094_s_at	12.370248
200095_x_at	13.551473
200096_s_at	11.50787
200097_s_at	10.605207
200098_s_at	10.154821
200099_s_at	13.781104
200593_s_at	9.427753
200594_x_at	10.383776
200595_s_at	10.060957
200596_s_at	9.32469
200597_at	7.990142
200598_s_at	8.95482
200599_s_at	10.949162
200600_at	11.654632
200601_at	8.28444
200602_at	8.141528
200603_at	10.872528
200604_s_at	8.440359
200605_s_at	10.591955
200606_at	3.979943
200607_s_at	8.760076
200608_s_at	10.154066
200609_s_at	11.108954
200610_s_at	10.505942
200611_s_at	10.208436
200612_s_at	8.912462
200613_at	9.689076
200614_at	10.692071
200615_s_at	7.49245
200616_s_at	7.155904
200617_at	7.580416
200618_at	10.442456
200619_at	9.14008
200620_at	10.271126
200621_at	8.716523
200622_x_at	9.696701
200623_s_at	8.432558
200624_s_at	10.099153
200625_s_at	12.07787
200626_s_at	10.560371
200627_at	11.384718
200628_s_at	9.232606
200629_at	10.055363
200630_x_at	10.311741
200631_s_at	10.402601
200632_s_at	8.915444
200633_at	12.918011
200634_at	12.116098
200635_s_at	5.201789
200636_s_at	4.54969
200637_s_at	3.703151
200638_s_at	11.149644
200639_s_at	11.442925
200640_at	11.290966
200641_s_at	10.670366
200642_at	10.705206
200643_at	7.82372
200644_at	8.373075
200645_at	11.448809
200646_s_at	7.336384
200647_x_at	10.262166
200648_s_at	8.459122
200649_at	8.384845
200650_s_at	10.990916
200651_at	13.033186
200652_at	10.75435
200653_s_at	11.482416
200654_at	9.880265
200655_s_at	11.558565
200656_s_at	8.931461
200657_at	10.840073
200658_s_at	8.301751
200659_s_at	7.398639
200660_at	10.598925
200661_at	10.208878
200662_s_at	9.909045
200663_at	10.110052
200664_s_at	8.784428
200665_s_at	10.620059
200666_s_at	9.139891
200667_at	10.028154
200668_s_at	11.097605
200669_s_at	10.146664
200670_at	8.621256
200671_s_at	4.957973
200672_x_at	7.176207
200673_at	10.451599
200674_s_at	13.900488
200675_at	9.100319
200676_s_at	6.435306
200677_at	10.10682
200678_x_at	10.534102
200679_x_at	10.803157
200680_x_at	12.054123
200681_at	9.161701
200682_s_at	10.218845
200683_s_at	8.849068
200684_s_at	7.473624
200685_at	8.22705
200686_s_at	10.772787
200687_s_at	8.133388
200688_at	5.61232
200689_x_at	12.993442
200690_at	6.511619
200691_s_at	9.088174
200692_s_at	8.555785
200693_at	10.767772
200694_s_at	9.329834
200695_at	8.249306
200696_s_at	8.898371
200697_at	9.343905
200698_at	7.104574
200699_at	7.059247
200700_s_at	8.925562
200701_at	10.506588
200702_s_at	7.544694
200703_at	10.473206
200704_at	10.23695
200705_s_at	12.606239
200706_s_at	9.920234
200707_at	8.198637
200708_at	8.186684
200709_at	10.663663
200710_at	9.148218
200711_s_at	8.852316
200712_s_at	8.592631
200713_s_at	10.06517
200714_x_at	9.316957
200715_x_at	12.359582
200716_x_at	13.804164
200717_x_at	13.694829
200718_s_at	11.725091
200719_at	7.363407
200720_s_at	7.59261
200721_s_at	7.229711
200722_s_at	8.498497
200723_s_at	10.012123
200724_at	4.785719
200725_x_at	13.582164
200726_at	11.013319
200727_s_at	8.582772
200728_at	11.475272
200729_s_at	10.916068
200730_s_at	6.91408
200731_s_at	7.030155
200732_s_at	9.039523
200733_s_at	7.534275
200734_s_at	8.762819
200735_x_at	12.949529
200736_s_at	12.011155
200737_at	8.768679
200738_s_at	11.46492
200739_s_at	8.465144
200740_s_at	9.868747
200741_s_at	14.06665
200742_s_at	9.761356
200743_s_at	10.795944
200744_s_at	9.136291
200745_s_at	10.122447
200746_s_at	10.622827
200747_s_at	8.453044
200748_s_at	13.084756
200749_at	8.122784
200750_s_at	10.387677
200751_s_at	9.912705
200752_s_at	7.581211
200753_x_at	9.050199
200754_x_at	10.563387
200755_s_at	7.35432
200756_x_at	6.646553
200757_s_at	7.014581
200758_s_at	7.780805
200759_x_at	7.706808
200760_s_at	11.012656
200761_s_at	11.743914
200762_at	10.458286
200763_s_at	13.701561
200764_s_at	7.683111
200765_x_at	8.413873
200766_at	7.769177
200767_s_at	6.560482
200768_s_at	9.131837
200769_s_at	6.94822
200770_s_at	5.378126
200771_at	4.582389
200772_x_at	11.453837
200773_x_at	12.007974
200774_at	10.657736
200775_s_at	11.517458
200776_s_at	9.308912
200777_s_at	9.756206
200778_s_at	9.420091
200779_at	10.501701
200780_x_at	12.309553
200781_s_at	13.91318
200782_at	10.286383
200783_s_at	6.359007
200784_s_at	7.2181
200785_s_at	6.444926
200786_at	9.634074
200787_s_at	7.459929
200788_s_at	9.219326
200789_at	8.947993
200790_at	10.609008
200791_s_at	10.968158
200792_at	10.672127
200793_s_at	8.574603
200794_x_at	11.932227
200795_at	3.487683
200796_s_at	7.530143
200797_s_at	11.863269
200798_x_at	10.730341
200799_at	10.296173
200800_s_at	8.613032
200801_x_at	13.943859
200802_at	9.100637
200803_s_at	10.012112
200804_at	10.451441
200805_at	8.276997
200806_s_at	9.131706
200807_s_at	10.415678
200808_s_at	9.222125
200809_x_at	13.406424
200810_s_at	10.20111
200811_at	8.914633
200812_at	9.268431
200813_s_at	8.194851
200814_at	11.244756
200815_s_at	7.333283
200816_s_at	9.223775
200817_x_at	13.609305
200818_at	10.964904
200819_s_at	13.625487
200820_at	9.116944
200821_at	8.485552
200822_x_at	9.819464
200823_x_at	12.941555
200824_at	9.477427
