#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.014717
1053_at	6.315047
117_at	7.149838
121_at	7.224362
1255_g_at	3.580666
1294_at	8.541904
1316_at	5.4765
1320_at	4.359973
1405_i_at	11.849669
1431_at	3.855897
1438_at	4.527922
1487_at	7.072649
1494_f_at	4.903222
1598_g_at	7.230171
160020_at	6.046755
1729_at	8.662813
1773_at	5.321091
177_at	4.192518
179_at	8.117252
1861_at	5.744127
200000_s_at	9.50068
200001_at	10.598844
200002_at	12.580194
200003_s_at	13.681669
200004_at	11.618176
200005_at	10.797462
200006_at	11.254493
200007_at	11.379873
200008_s_at	9.695611
200009_at	11.407324
200010_at	13.155913
200011_s_at	9.755135
200012_x_at	13.676271
200013_at	12.756234
200014_s_at	10.099652
200015_s_at	10.561647
200016_x_at	12.858324
200017_at	13.463287
200018_at	13.611512
200019_s_at	12.627941
200020_at	8.637586
200021_at	13.33343
200022_at	13.200146
200023_s_at	11.812164
200024_at	12.955969
200025_s_at	13.542061
200026_at	13.661674
200027_at	10.227933
200028_s_at	9.622772
200029_at	13.308093
200030_s_at	11.704006
200031_s_at	13.616095
200032_s_at	13.496853
200033_at	12.526706
200034_s_at	13.006214
200035_at	9.475462
200036_s_at	12.62954
200037_s_at	10.586696
200038_s_at	13.428209
200039_s_at	9.518652
200040_at	10.302759
200041_s_at	11.024852
200042_at	8.727589
200043_at	10.255759
200044_at	9.505417
200045_at	8.443399
200046_at	9.4248
200047_s_at	10.323169
200048_s_at	10.695782
200049_at	8.039144
200050_at	8.955059
200051_at	7.988057
200052_s_at	8.875512
200053_at	9.288594
200054_at	6.976812
200055_at	10.603967
200056_s_at	8.679239
200057_s_at	11.205381
200058_s_at	9.979616
200059_s_at	12.494345
200060_s_at	9.724799
200061_s_at	13.737726
200062_s_at	13.786549
200063_s_at	12.139694
200064_at	10.861756
200065_s_at	11.027211
200066_at	9.683087
200067_x_at	9.978621
200068_s_at	10.611495
200069_at	7.750015
200070_at	8.647889
200071_at	9.00312
200072_s_at	9.676908
200073_s_at	10.248199
200074_s_at	12.355728
200075_s_at	9.366016
200076_s_at	8.317234
200077_s_at	12.783545
200078_s_at	9.598658
200079_s_at	9.843681
200080_s_at	12.886382
200081_s_at	13.11004
200082_s_at	12.90327
200083_at	9.06217
200084_at	10.115738
200085_s_at	10.742104
200086_s_at	11.383166
200087_s_at	10.624524
200088_x_at	13.129771
200089_s_at	12.492228
200090_at	10.494896
200091_s_at	12.96954
200092_s_at	13.631738
200093_s_at	10.520357
200094_s_at	12.052842
200095_x_at	13.679321
200096_s_at	11.221917
200097_s_at	10.858836
200098_s_at	10.058589
200099_s_at	13.662075
200593_s_at	9.285474
200594_x_at	10.353042
200595_s_at	10.270473
200596_s_at	9.34142
200597_at	8.25979
200598_s_at	8.220686
200599_s_at	11.202082
200600_at	11.834562
200601_at	8.687545
200602_at	8.184576
200603_at	10.879951
200604_s_at	7.559193
200605_s_at	10.664474
200606_at	3.590284
200607_s_at	8.184521
200608_s_at	10.368825
200609_s_at	11.037735
200610_s_at	10.574103
200611_s_at	10.162918
200612_s_at	7.803371
200613_at	9.629362
200614_at	10.837673
200615_s_at	6.768969
200616_s_at	6.898233
200617_at	7.935454
200618_at	10.446795
200619_at	9.342839
200620_at	10.216683
200621_at	8.80045
200622_x_at	9.496232
200623_s_at	9.563765
200624_s_at	10.095262
200625_s_at	12.20889
200626_s_at	10.647768
200627_at	11.56519
200628_s_at	9.302586
200629_at	10.41226
200630_x_at	10.407316
200631_s_at	10.830702
200632_s_at	9.061359
200633_at	12.604643
200634_at	12.43101
200635_s_at	4.950431
200636_s_at	4.507998
200637_s_at	3.837012
200638_s_at	10.837082
200639_s_at	11.411159
200640_at	11.238432
200641_s_at	9.916855
200642_at	10.411892
200643_at	7.927976
200644_at	8.583404
200645_at	11.567378
200646_s_at	7.826497
200647_x_at	10.831892
200648_s_at	7.764914
200649_at	8.833308
200650_s_at	11.097247
200651_at	12.930815
200652_at	10.673464
200653_s_at	11.561182
200654_at	10.246583
200655_s_at	11.593525
200656_s_at	9.024397
200657_at	11.103175
200658_s_at	8.190792
200659_s_at	7.152381
200660_at	10.907546
200661_at	9.985797
200662_s_at	9.990674
200663_at	10.370868
200664_s_at	8.180554
200665_s_at	10.369671
200666_s_at	9.243679
200667_at	9.900363
200668_s_at	11.2337
200669_s_at	10.053669
200670_at	8.836943
200671_s_at	4.48809
200672_x_at	6.681252
200673_at	10.524145
