#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.121556
1053_at	6.242959
117_at	7.082223
121_at	7.42488
1255_g_at	3.527062
1294_at	8.329581
1316_at	5.435602
1320_at	4.56179
1405_i_at	12.184874
1431_at	3.742098
1438_at	4.939236
1487_at	6.866375
1494_f_at	5.008374
1598_g_at	7.229657
160020_at	6.153931
1729_at	8.772712
1773_at	5.660656
177_at	4.358874
179_at	7.948235
1861_at	5.820546
200000_s_at	9.432448
200001_at	10.396561
200002_at	12.599049
200003_s_at	13.606221
200004_at	11.673343
200005_at	10.825055
200006_at	11.263141
200007_at	11.426044
200008_s_at	9.468213
200009_at	11.454443
200010_at	13.219221
200011_s_at	9.418135
200012_x_at	13.698997
200013_at	12.674904
200014_s_at	10.10365
200015_s_at	10.539091
200016_x_at	12.913945
200017_at	13.406424
200018_at	13.605253
200019_s_at	12.714536
200020_at	8.663067
200021_at	13.156279
200022_at	13.181703
200023_s_at	11.774502
200024_at	12.917897
200025_s_at	13.554374
200026_at	13.542793
200027_at	10.043131
200028_s_at	9.633318
200029_at	13.254443
200030_s_at	11.687917
200031_s_at	13.613205
200032_s_at	13.487457
200033_at	12.548832
200034_s_at	13.048266
200035_at	9.121244
200036_s_at	12.770774
200037_s_at	10.309388
200038_s_at	13.499442
200039_s_at	9.280231
200040_at	10.407189
200041_s_at	10.957387
200042_at	8.679642
200043_at	10.015877
200044_at	9.295727
200045_at	8.495872
200046_at	9.655472
200047_s_at	10.264984
200048_s_at	10.699662
200049_at	7.839968
200050_at	9.102612
200051_at	7.815207
200052_s_at	8.463124
200053_at	9.179006
200054_at	6.847784
200055_at	10.546538
200056_s_at	8.63228
200057_s_at	11.100859
200058_s_at	9.740664
200059_s_at	12.334775
200060_s_at	9.749208
200061_s_at	13.691851
200062_s_at	13.676752
200063_s_at	12.293495
200064_at	10.626598
200065_s_at	10.858353
200066_at	9.537131
200067_x_at	10.114235
200068_s_at	10.43332
200069_at	7.673283
200070_at	8.559332
200071_at	9.004509
200072_s_at	9.73627
200073_s_at	10.131164
200074_s_at	12.5125
200075_s_at	9.100585
200076_s_at	8.083656
200077_s_at	12.773123
200078_s_at	9.195889
200079_s_at	9.678808
200080_s_at	13.135796
200081_s_at	13.025406
200082_s_at	12.922518
200083_at	9.043548
200084_at	10.056045
200085_s_at	10.656835
200086_s_at	11.431912
200087_s_at	10.384959
200088_x_at	13.165521
200089_s_at	12.587325
200090_at	10.470726
200091_s_at	13.171319
200092_s_at	13.749337
200093_s_at	10.666354
200094_s_at	12.063134
200095_x_at	13.565407
200096_s_at	11.124984
200097_s_at	10.753976
200098_s_at	10.114282
200099_s_at	13.757335
200593_s_at	9.097997
200594_x_at	10.315768
200595_s_at	10.170059
200596_s_at	9.418579
200597_at	7.925642
200598_s_at	7.778679
200599_s_at	11.022179
200600_at	11.575418
200601_at	8.433649
200602_at	8.140996
200603_at	10.909486
200604_s_at	7.166845
200605_s_at	10.45435
200606_at	3.390693
200607_s_at	8.044727
200608_s_at	10.403779
200609_s_at	11.03978
200610_s_at	10.332451
200611_s_at	10.167517
200612_s_at	7.887205
200613_at	9.623559
200614_at	10.74838
200615_s_at	6.626716
200616_s_at	6.724562
200617_at	7.626796
200618_at	10.31585
200619_at	9.21274
200620_at	10.192632
200621_at	8.350539
200622_x_at	9.786465
200623_s_at	9.315398
200624_s_at	9.992449
200625_s_at	11.95261
200626_s_at	10.727768
200627_at	11.407572
200628_s_at	8.140033
200629_at	9.537195
200630_x_at	10.608398
200631_s_at	10.888827
200632_s_at	8.806716
200633_at	12.823012
200634_at	12.138019
