#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.901223
1053_at	5.97683
117_at	7.982047
121_at	7.230674
1255_g_at	3.333891
1294_at	8.597223
1316_at	5.388469
1320_at	4.218112
1405_i_at	11.730302
1431_at	3.661229
1438_at	4.620195
1487_at	6.783049
1494_f_at	4.769536
1598_g_at	7.503839
160020_at	5.905706
1729_at	8.611059
1773_at	5.744285
177_at	4.576363
179_at	7.591862
1861_at	5.320055
200000_s_at	9.368033
200001_at	10.498943
200002_at	12.240812
200003_s_at	13.520121
200004_at	11.715314
200005_at	10.393181
200006_at	11.145549
200007_at	11.462852
200008_s_at	10.06239
200009_at	11.770377
200010_at	12.893334
200011_s_at	9.448593
200012_x_at	13.529528
200013_at	12.391967
200014_s_at	10.383939
200015_s_at	10.282751
200016_x_at	12.74553
200017_at	13.101261
200018_at	13.289424
200019_s_at	12.177748
200020_at	8.865324
200021_at	13.520538
200022_at	12.832822
200023_s_at	11.192165
200024_at	12.617881
200025_s_at	13.154313
200026_at	13.345066
200027_at	10.160352
200028_s_at	9.901715
200029_at	13.034918
200030_s_at	11.305168
200031_s_at	13.518836
200032_s_at	13.410357
200033_at	12.342616
200034_s_at	12.9207
200035_at	8.880516
200036_s_at	12.589561
200037_s_at	9.86939
200038_s_at	13.142805
200039_s_at	9.522726
200040_at	10.110842
200041_s_at	10.680773
200042_at	9.040004
200043_at	9.962829
200044_at	9.338596
200045_at	8.217602
200046_at	9.252181
200047_s_at	10.360678
200048_s_at	10.615982
200049_at	7.539694
200050_at	8.639251
200051_at	7.918266
200052_s_at	8.256788
200053_at	8.736461
200054_at	6.9968
200055_at	10.056829
200056_s_at	8.530882
200057_s_at	11.13122
200058_s_at	9.602181
200059_s_at	12.69551
200060_s_at	9.668077
200061_s_at	13.533024
200062_s_at	13.562793
200063_s_at	12.099257
200064_at	10.73452
200065_s_at	10.899914
200066_at	9.667828
200067_x_at	10.287935
200068_s_at	10.342839
200069_at	7.832598
200070_at	8.321979
200071_at	8.605286
200072_s_at	9.681291
200073_s_at	10.663168
