#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.746379
1053_at	6.525384
117_at	7.944751
121_at	7.044544
1255_g_at	3.514032
1294_at	8.315277
1316_at	5.504839
1320_at	4.264778
1405_i_at	10.741173
1431_at	3.624863
1438_at	4.519026
1487_at	6.727362
1494_f_at	4.541182
1598_g_at	7.587287
160020_at	5.935719
1729_at	8.401822
1773_at	6.082597
177_at	4.687899
179_at	7.549373
1861_at	5.149734
200000_s_at	9.098475
200001_at	10.40168
200002_at	12.316631
200003_s_at	13.749495
200004_at	11.667347
200005_at	10.510713
200006_at	11.38079
200007_at	11.467665
200008_s_at	10.306146
200009_at	11.687237
200010_at	12.985003
200011_s_at	9.572195
200012_x_at	13.562061
200013_at	12.576385
200014_s_at	10.679212
200015_s_at	10.471201
200016_x_at	12.851433
200017_at	13.360534
200018_at	13.430138
200019_s_at	12.204282
200020_at	8.688243
200021_at	13.371655
200022_at	12.99605
200023_s_at	11.348439
200024_at	12.754212
200025_s_at	13.224066
200026_at	13.437821
200027_at	10.542797
200028_s_at	10.02247
200029_at	13.068462
200030_s_at	11.363797
200031_s_at	13.636405
200032_s_at	13.535073
200033_at	12.533494
200034_s_at	13.03377
200035_at	8.275493
200036_s_at	12.516242
200037_s_at	10.324692
200038_s_at	13.301041
200039_s_at	9.471623
200040_at	10.232352
200041_s_at	10.441102
200042_at	9.122177
200043_at	10.121126
200044_at	9.422883
200045_at	7.967568
200046_at	9.202232
200047_s_at	10.456452
200048_s_at	10.671276
200049_at	7.29219
200050_at	8.843991
200051_at	7.804755
200052_s_at	8.79
200053_at	9.161477
200054_at	7.22382
200055_at	9.864676
200056_s_at	8.725135
200057_s_at	11.017488
200058_s_at	9.472573
200059_s_at	12.729364
200060_s_at	9.463255
200061_s_at	13.810987
200062_s_at	13.548565
200063_s_at	12.155658
200064_at	10.7507
200065_s_at	11.01105
200066_at	9.794445
200067_x_at	10.511813
200068_s_at	10.318199
200069_at	8.006404
200070_at	8.1198
200071_at	9.227901
200072_s_at	9.65407
200073_s_at	10.693767
200074_s_at	12.083331
200075_s_at	9.153716
200076_s_at	8.265962
200077_s_at	12.990033
200078_s_at	9.460507
200079_s_at	10.231498
200080_s_at	12.812373
200081_s_at	12.843296
200082_s_at	12.382644
200083_at	8.743234
200084_at	10.122058
200085_s_at	10.324831
200086_s_at	11.152435
200087_s_at	10.204917
200088_x_at	13.049266
200089_s_at	12.30839
200090_at	10.438812
200091_s_at	13.016904
200092_s_at	13.499397
200093_s_at	9.839274
200094_s_at	12.114076
200095_x_at	13.286251
200096_s_at	11.560675
200097_s_at	10.474537
200098_s_at	10.075632
200099_s_at	13.806911
200593_s_at	9.45519
200594_x_at	10.25336
200595_s_at	9.869975
200596_s_at	9.1642
200597_at	7.894925
200598_s_at	9.279254
200599_s_at	11.047644
200600_at	11.654973
200601_at	8.210448
200602_at	7.825792
200603_at	11.377254
200604_s_at	8.81225
200605_s_at	10.839588
200606_at	4.469662
200607_s_at	8.797085
200608_s_at	10.106665
200609_s_at	11.132985
200610_s_at	9.768449
200611_s_at	10.256374
200612_s_at	8.547747
200613_at	9.586796
200614_at	11.088714
200615_s_at	7.944849
200616_s_at	7.402765
200617_at	7.730329
200618_at	10.272804
200619_at	8.998541
200620_at	10.480382
200621_at	8.450013
200622_x_at	9.405513
200623_s_at	7.630324
200624_s_at	10.240841
200625_s_at	12.342205
200626_s_at	10.511323
200627_at	11.477886
200628_s_at	11.465716
200629_at	12.624681
200630_x_at	10.59986
200631_s_at	10.43028
200632_s_at	8.832429
200633_at	13.175559
200634_at	11.749411
200635_s_at	5.185318
200636_s_at	3.859499
200637_s_at	4.020143
200638_s_at	10.976743
200639_s_at	11.460372
200640_at	11.161938
200641_s_at	10.631956
200642_at	10.108389
200643_at	8.148562
200644_at	7.907375
200645_at	11.614387
200646_s_at	7.58555
200647_x_at	10.492327
200648_s_at	9.14644
200649_at	8.356849
200650_s_at	11.258782
200651_at	12.880912
200652_at	10.1441
200653_s_at	11.076448
200654_at	9.601716
200655_s_at	11.121181
200656_s_at	8.791819
200657_at	10.901268
200658_s_at	8.169074
200659_s_at	7.29567
200660_at	11.058644
200661_at	10.168933
200662_s_at	9.625839
200663_at	10.801938
200664_s_at	8.084477
200665_s_at	10.24023
200666_s_at	8.475887
200667_at	10.062046
200668_s_at	11.388807
200669_s_at	10.313021
200670_at	8.831281
200671_s_at	4.713752
200672_x_at	6.435037
200673_at	10.723859
200674_s_at	13.59005
200675_at	8.481833
200676_s_at	6.156948
200677_at	10.646454
200678_x_at	10.793911
