#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.594716
1053_at	6.614309
117_at	8.080138
121_at	7.367255
1255_g_at	3.737102
1294_at	8.32265
1316_at	5.460173
1320_at	4.590806
1405_i_at	10.549088
1431_at	3.67799
1438_at	4.587272
1487_at	7.00675
1494_f_at	4.58775
1598_g_at	7.766857
160020_at	6.044407
1729_at	8.584769
1773_at	5.649583
177_at	4.395389
179_at	7.496166
1861_at	5.483144
200000_s_at	9.195098
200001_at	10.474864
200002_at	12.199459
200003_s_at	13.48641
200004_at	11.530092
200005_at	10.594339
200006_at	11.291307
200007_at	11.350113
200008_s_at	10.037967
200009_at	11.415508
200010_at	12.907211
200011_s_at	9.587572
200012_x_at	13.48935
200013_at	12.43158
200014_s_at	10.257486
200015_s_at	10.496953
200016_x_at	12.644802
200017_at	13.018347
200018_at	13.37346
200019_s_at	12.250542
200020_at	8.555036
200021_at	13.518938
200022_at	12.901428
200023_s_at	11.22886
200024_at	12.596939
200025_s_at	13.179544
200026_at	13.290203
200027_at	10.254065
200028_s_at	9.657634
200029_at	13.066728
200030_s_at	11.432522
200031_s_at	13.496564
200032_s_at	13.398525
200033_at	12.346675
200034_s_at	12.722643
200035_at	8.930402
200036_s_at	12.47958
200037_s_at	10.203807
200038_s_at	13.14154
200039_s_at	9.88273
200040_at	10.015962
200041_s_at	10.513152
200042_at	8.789051
200043_at	10.20993
200044_at	9.479561
200045_at	8.222111
200046_at	9.159226
200047_s_at	10.240231
200048_s_at	10.768843
200049_at	7.638224
200050_at	8.674713
200051_at	7.997528
200052_s_at	8.798603
200053_at	9.071242
200054_at	7.125893
200055_at	9.987289
200056_s_at	8.530076
200057_s_at	11.099123
200058_s_at	9.44741
200059_s_at	12.798648
200060_s_at	9.644159
200061_s_at	13.613743
200062_s_at	13.558657
200063_s_at	12.101559
200064_at	10.624702
200065_s_at	10.943948
200066_at	9.667313
200067_x_at	10.2971
200068_s_at	10.353144
200069_at	7.909821
200070_at	8.322739
200071_at	8.862162
200072_s_at	9.69467
200073_s_at	10.563066
200074_s_at	11.808061
200075_s_at	9.282095
200076_s_at	8.440058
