#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.504055
1053_at	6.493079
117_at	8.316235
121_at	7.046095
1255_g_at	3.554221
1294_at	8.637898
1316_at	5.482755
1320_at	4.578927
1405_i_at	11.682555
1431_at	3.608398
1438_at	4.541575
1487_at	7.293358
1494_f_at	4.98948
1598_g_at	7.399314
160020_at	6.013234
1729_at	8.585244
1773_at	5.391815
177_at	4.482672
179_at	7.780379
1861_at	5.678046
200000_s_at	9.401098
200001_at	10.924777
200002_at	12.446315
200003_s_at	13.649389
200004_at	11.649977
200005_at	10.642579
200006_at	11.205228
200007_at	11.397195
200008_s_at	10.043885
200009_at	11.514134
200010_at	13.051216
200011_s_at	9.63652
200012_x_at	13.635459
200013_at	12.608427
200014_s_at	10.214214
200015_s_at	10.597667
200016_x_at	12.678645
200017_at	13.153137
200018_at	13.523077
200019_s_at	12.507298
200020_at	8.776394
200021_at	13.489083
200022_at	13.119346
200023_s_at	11.394037
200024_at	12.801334
200025_s_at	13.281756
200026_at	13.502358
200027_at	10.294274
200028_s_at	9.509746
200029_at	13.232056
200030_s_at	11.534661
200031_s_at	13.639858
200032_s_at	13.401525
200033_at	12.193836
200034_s_at	12.894718
200035_at	9.329892
200036_s_at	12.599133
200037_s_at	9.907106
200038_s_at	13.311955
200039_s_at	9.693651
200040_at	10.095146
200041_s_at	10.841228
200042_at	8.826245
200043_at	10.134438
200044_at	9.41168
200045_at	8.397131
200046_at	9.460102
200047_s_at	10.189899
200048_s_at	10.716034
200049_at	7.828172
200050_at	8.557232
200051_at	8.159652
200052_s_at	8.737725
200053_at	9.011834
200054_at	6.983198
200055_at	10.212553
200056_s_at	8.352591
200057_s_at	11.069319
200058_s_at	9.538041
200059_s_at	12.781388
200060_s_at	9.730695
200061_s_at	13.746303
200062_s_at	13.647201
200063_s_at	12.039792
200064_at	10.987882
200065_s_at	11.194762
200066_at	9.603339
200067_x_at	10.063387
200068_s_at	10.564724
200069_at	7.75365
200070_at	8.431239
200071_at	8.897558
200072_s_at	9.9185
200073_s_at	10.359515
200074_s_at	12.223827
200075_s_at	9.138211
200076_s_at	8.317174
200077_s_at	12.977006
200078_s_at	9.67652
200079_s_at	10.110413
200080_s_at	12.643641
200081_s_at	13.130146
200082_s_at	12.736513
200083_at	8.72895
200084_at	10.023827
200085_s_at	10.667201
200086_s_at	11.209898
200087_s_at	10.251554
200088_x_at	13.126768
200089_s_at	12.19132
200090_at	10.267489
200091_s_at	12.662344
200092_s_at	13.472052
200093_s_at	9.933797
200094_s_at	12.012081
200095_x_at	13.450616
200096_s_at	11.46119
200097_s_at	10.493432
200098_s_at	9.986268
200099_s_at	13.685215
200593_s_at	9.367772
200594_x_at	10.352247
200595_s_at	9.908256
200596_s_at	9.325169
200597_at	7.685631
200598_s_at	8.638976
200599_s_at	10.920553
200600_at	11.879508
200601_at	8.847109
200602_at	7.757498
200603_at	10.966333
200604_s_at	8.505969
200605_s_at	10.82441
200606_at	4.079493
200607_s_at	8.181994
200608_s_at	9.727095
200609_s_at	11.051283
200610_s_at	10.433166
200611_s_at	10.598517
200612_s_at	8.589845
200613_at	9.783543
200614_at	10.926667
200615_s_at	7.385926
200616_s_at	7.148252
200617_at	7.875233
200618_at	10.419822
200619_at	9.235484
200620_at	10.30723
200621_at	8.66618
200622_x_at	9.68464
200623_s_at	8.929913
200624_s_at	9.946085
200625_s_at	12.269492
200626_s_at	10.143624
200627_at	11.438495
200628_s_at	10.839565
200629_at	12.011955
200630_x_at	10.348653
200631_s_at	10.54826
200632_s_at	8.91039
200633_at	12.769936
200634_at	12.410078
200635_s_at	5.244365
200636_s_at	4.427893
200637_s_at	3.931208
200638_s_at	10.780534
200639_s_at	11.506292
200640_at	11.266393
200641_s_at	10.250091
200642_at	10.253577
200643_at	8.346112
200644_at	8.537379
200645_at	11.908019
200646_s_at	7.592511
200647_x_at	10.235933
200648_s_at	8.670668
200649_at	8.766427
200650_s_at	11.252568
200651_at	12.948721
200652_at	10.481466
200653_s_at	11.550069
200654_at	10.162376
200655_s_at	11.535434
200656_s_at	9.119646
200657_at	11.104481
200658_s_at	8.237964
200659_s_at	7.335415
200660_at	11.446536
200661_at	10.820115
200662_s_at	9.732968
200663_at	10.829387
200664_s_at	8.452064
200665_s_at	10.958061
200666_s_at	9.11011
200667_at	9.981558
200668_s_at	11.252257
200669_s_at	10.2142
200670_at	8.267747
200671_s_at	4.41024
200672_x_at	6.581234
200673_at	10.558079
200674_s_at	13.733484
200675_at	9.253244
200676_s_at	6.913208
200677_at	10.317688
200678_x_at	11.311597
200679_x_at	10.19261
200680_x_at	11.846736
200681_at	9.264693
200682_s_at	9.96534
200683_s_at	9.0971
200684_s_at	7.742124
200685_at	7.576819
200686_s_at	10.471279
200687_s_at	8.079208
200688_at	5.236941
200689_x_at	12.831857
200690_at	6.155072
200691_s_at	8.999439
200692_s_at	8.529801
200693_at	10.691933
200694_s_at	8.993804
200695_at	8.443672
200696_s_at	8.697448
200697_at	9.756131
200698_at	7.465653
200699_at	7.626345
200700_s_at	8.330593
200701_at	11.235985
200702_s_at	7.057731
200703_at	10.443275
200704_at	10.469067
200705_s_at	12.251319
200706_s_at	9.620954
200707_at	8.587869
200708_at	8.281561
200709_at	11.350296
200710_at	9.473228
200711_s_at	8.368889
200712_s_at	8.43443
200713_s_at	10.230557
200714_x_at	9.783446
200715_x_at	12.336799
200716_x_at	13.605641
200717_x_at	13.646731
200718_s_at	11.431331
200719_at	7.252079
200720_s_at	8.048989
200721_s_at	7.696611
200722_s_at	8.520927
200723_s_at	10.211251
200724_at	5.142755
200725_x_at	13.423234
200726_at	10.669868
200727_s_at	8.585345
200728_at	11.678017
200729_s_at	10.876093
200730_s_at	7.112601
200731_s_at	7.021944
200732_s_at	8.976897
200733_s_at	7.577363
200734_s_at	9.020179
200735_x_at	12.88002
200736_s_at	11.897943
200737_at	9.170495
200738_s_at	11.729993
200739_s_at	8.375974
200740_s_at	9.618627
200741_s_at	13.991115
200742_s_at	10.147188
200743_s_at	11.050078
200744_s_at	9.331703
200745_s_at	9.981256
200746_s_at	10.666799
200747_s_at	8.588762
200748_s_at	13.642639
200749_at	7.852071
200750_s_at	10.335118
200751_s_at	9.832402
200752_s_at	8.010753
200753_x_at	8.788046
200754_x_at	10.881524
200755_s_at	7.298303
200756_x_at	6.378933
200757_s_at	7.302034
200758_s_at	8.012024
200759_x_at	7.971241
200760_s_at	10.758021
200761_s_at	11.412511
200762_at	11.092968
200763_s_at	13.778915
200764_s_at	8.310859
200765_x_at	9.036772
200766_at	8.113536
200767_s_at	6.863172
200768_s_at	9.447587
200769_s_at	6.844843
200770_s_at	5.371987
200771_at	4.957332
200772_x_at	11.375856
200773_x_at	12.042092
200774_at	11.02581
200775_s_at	11.623569
200776_s_at	9.170183
200777_s_at	9.652541
200778_s_at	9.261349
200779_at	10.271464
200780_x_at	12.610755
200781_s_at	13.792453
200782_at	10.707587
200783_s_at	5.891264
200784_s_at	7.704871
200785_s_at	7.312577
200786_at	9.557435
200787_s_at	8.348372
200788_s_at	9.7721
200789_at	8.776483
200790_at	10.38271
200791_s_at	11.320791
200792_at	10.632629
200793_s_at	8.913216
200794_x_at	12.126594
200795_at	3.589841
200796_s_at	7.081071
200797_s_at	11.945989
200798_x_at	10.562982
200799_at	10.790009
200800_s_at	9.703651
200801_x_at	14.26897
200802_at	9.069674
200803_s_at	10.01302
200804_at	10.35277
200805_at	8.485875
200806_s_at	9.108521
200807_s_at	10.523822
200808_s_at	10.096903
200809_x_at	13.259898
200810_s_at	9.612221
200811_at	8.324323
200812_at	9.3379
200813_s_at	7.953613
200814_at	11.548217
200815_s_at	7.925209
200816_s_at	9.124389
200817_x_at	13.406353
200818_at	10.888537
200819_s_at	13.547093
200820_at	9.268377
200821_at	8.517624
200822_x_at	10.347986
200823_x_at	12.436879
200824_at	9.67652
200825_s_at	9.041948
200826_at	11.016501
200827_at	7.576422
200828_s_at	9.988997
200829_x_at	9.628338
200830_at	8.999494
200831_s_at	6.673251
200832_s_at	5.457184
200833_s_at	11.943289
200834_s_at	13.269154
200835_s_at	4.237941
200836_s_at	7.184565
200837_at	9.362094
200838_at	10.033296
200839_s_at	11.248821
200840_at	11.087953
200841_s_at	5.253657
200842_s_at	7.479368
200843_s_at	8.563519
200844_s_at	10.122283
200845_s_at	9.408423
200846_s_at	10.140768
200847_s_at	11.29749
200848_at	7.149946
200849_s_at	7.774317
200850_s_at	10.068375
200851_s_at	9.580975
200852_x_at	9.493206
200853_at	9.738709
200854_at	7.979562
200855_at	6.62516
200856_x_at	6.674537
200857_s_at	7.933333
200858_s_at	12.494647
200859_x_at	11.322691
200860_s_at	9.383005
200861_at	7.613658
200862_at	5.538471
200863_s_at	10.714602
200864_s_at	8.138587
200865_at	3.328724
200866_s_at	12.13516
200867_at	8.451537
200868_s_at	8.18397
200869_at	13.102481
200870_at	9.662779
200871_s_at	12.921965
200872_at	12.053364
200873_s_at	10.369727
200874_s_at	7.219889
200875_s_at	9.062771
200876_s_at	10.660832
200877_at	10.324763
200878_at	4.900887
200879_s_at	4.015351
200880_at	8.945058
200881_s_at	10.633369
200882_s_at	9.600835
200883_at	9.081838
200884_at	4.957893
200885_at	8.503811
200886_s_at	10.878425
200887_s_at	11.585762
200888_s_at	12.617353
200889_s_at	8.323477
200890_s_at	7.85624
200891_s_at	11.005283
200892_s_at	9.1114
