#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.249384
1053_at	6.164993
117_at	8.853991
121_at	7.285889
1255_g_at	3.411908
1294_at	8.69046
1316_at	5.354204
1320_at	4.423638
1405_i_at	10.294169
1431_at	3.662833
1438_at	4.45424
1487_at	7.140521
1494_f_at	4.784344
1598_g_at	7.610594
160020_at	5.791678
1729_at	8.502219
1773_at	5.468554
177_at	4.253558
179_at	7.727345
1861_at	5.682128
200000_s_at	9.381438
200001_at	10.844808
200002_at	12.217911
200003_s_at	13.553825
200004_at	11.505029
200005_at	10.534294
200006_at	11.350507
200007_at	11.439647
200008_s_at	10.043098
200009_at	11.497662
200010_at	13.064986
200011_s_at	9.681347
200012_x_at	13.545018
200013_at	12.464469
200014_s_at	10.142757
200015_s_at	10.223416
200016_x_at	12.590915
200017_at	13.069523
200018_at	13.44597
200019_s_at	12.366965
200020_at	8.656373
200021_at	13.421068
200022_at	13.049922
200023_s_at	11.370587
200024_at	12.572357
200025_s_at	13.218157
200026_at	13.318367
200027_at	10.323163
200028_s_at	9.689191
200029_at	13.175263
200030_s_at	11.467166
200031_s_at	13.556498
200032_s_at	13.308343
200033_at	12.166669
200034_s_at	12.913242
200035_at	9.095426
200036_s_at	12.510207
200037_s_at	9.966019
200038_s_at	12.996694
200039_s_at	9.808803
200040_at	10.130589
200041_s_at	10.929558
200042_at	8.740349
200043_at	10.181053
200044_at	9.42771
200045_at	8.544571
200046_at	9.274134
200047_s_at	10.252787
200048_s_at	10.854258
200049_at	7.587515
200050_at	8.519817
200051_at	8.178836
200052_s_at	8.57096
200053_at	9.162293
200054_at	7.073714
200055_at	10.148599
200056_s_at	8.490082
200057_s_at	11.084109
200058_s_at	9.560483
200059_s_at	12.688973
200060_s_at	9.646151
200061_s_at	13.750265
200062_s_at	13.681573
200063_s_at	11.838446
200064_at	10.772571
200065_s_at	11.190706
200066_at	9.590319
200067_x_at	10.189533
200068_s_at	10.548532
200069_at	7.886977
200070_at	8.181483
200071_at	8.948362
200072_s_at	9.863975
200073_s_at	10.480029
200074_s_at	12.096232
200075_s_at	9.290262
200076_s_at	8.336192
200077_s_at	12.879674
200078_s_at	9.887674
200079_s_at	10.59309
200080_s_at	12.376758
200081_s_at	13.089137
200082_s_at	12.676753
200083_at	8.54382
200084_at	9.903352
200085_s_at	10.595077
200086_s_at	11.12654
200087_s_at	10.119241
200088_x_at	13.10378
200089_s_at	12.16428
200090_at	10.230313
200091_s_at	12.765273
200092_s_at	13.313809
200093_s_at	9.792271
200094_s_at	12.1647
200095_x_at	13.421822
200096_s_at	11.610603
200097_s_at	10.562186
200098_s_at	9.843117
200099_s_at	13.56876
200593_s_at	9.223445
200594_x_at	10.347725
200595_s_at	9.727121
200596_s_at	9.441469
200597_at	7.897938
200598_s_at	8.551288
200599_s_at	10.805604
200600_at	11.828337
200601_at	8.688181
200602_at	7.326693
200603_at	11.116743
200604_s_at	8.97971
200605_s_at	11.199064
200606_at	3.527182
200607_s_at	8.527348
200608_s_at	9.432733
200609_s_at	10.851568
200610_s_at	10.071051
200611_s_at	10.335292
200612_s_at	8.690848
200613_at	9.775853
200614_at	11.082054
200615_s_at	7.575663
200616_s_at	7.465324
200617_at	7.662755
200618_at	10.464758
200619_at	9.156086
200620_at	10.39735
200621_at	8.52508
200622_x_at	9.344611
200623_s_at	8.542117
200624_s_at	9.89068
200625_s_at	12.139057
200626_s_at	10.175859
200627_at	11.412063
200628_s_at	11.858824
200629_at	13.116212
200630_x_at	10.320078
200631_s_at	10.436362
200632_s_at	8.684006
200633_at	12.755179
200634_at	12.121289
200635_s_at	5.023717
200636_s_at	4.363248
200637_s_at	3.760539
200638_s_at	10.670699
200639_s_at	11.332932
200640_at	11.038315
200641_s_at	10.166479
200642_at	10.016804
200643_at	8.14561
200644_at	8.068582
200645_at	12.156171
200646_s_at	8.347472
200647_x_at	10.419348
200648_s_at	9.256529
200649_at	9.253275
200650_s_at	10.996037
200651_at	12.813551
200652_at	10.473762
200653_s_at	10.896565
200654_at	10.133789
200655_s_at	10.742657
200656_s_at	9.142374
200657_at	10.683652
200658_s_at	8.140354
200659_s_at	7.08289
200660_at	11.636542
200661_at	10.496418
200662_s_at	9.49482
200663_at	10.849264
200664_s_at	8.416453
200665_s_at	9.643308
200666_s_at	8.873753
200667_at	10.134284
200668_s_at	11.228412
200669_s_at	10.443638
200670_at	8.184337
200671_s_at	4.473843
200672_x_at	6.388793
200673_at	10.601525
200674_s_at	13.775182
200675_at	8.638788
200676_s_at	6.39249
200677_at	10.296193
200678_x_at	11.748386
200679_x_at	10.231015
200680_x_at	11.865261
200681_at	8.938366
200682_s_at	10.283075
200683_s_at	9.090309
200684_s_at	7.504941
200685_at	7.407152
200686_s_at	10.515375
200687_s_at	7.988819
200688_at	5.768791
200689_x_at	12.885594
200690_at	6.376444
200691_s_at	9.07189
200692_s_at	8.413819
200693_at	10.339758
200694_s_at	8.75241
200695_at	8.52016
200696_s_at	8.46956
200697_at	9.752606
200698_at	7.326086
200699_at	7.381596
200700_s_at	8.737632
200701_at	11.274094
200702_s_at	7.34749
200703_at	10.600676
200704_at	10.455278
200705_s_at	12.032847
200706_s_at	9.974319
200707_at	8.427759
200708_at	8.196402
200709_at	11.30796
200710_at	9.687546
200711_s_at	8.542841
200712_s_at	8.649153
200713_s_at	10.26074
200714_x_at	9.726603
200715_x_at	11.918535
200716_x_at	13.703409
200717_x_at	13.601778
200718_s_at	11.390133
200719_at	7.200931
200720_s_at	7.991962
200721_s_at	7.714006
200722_s_at	8.727139
200723_s_at	10.162707
200724_at	5.207632
200725_x_at	13.403229
200726_at	10.58312
200727_s_at	9.112365
200728_at	11.728731
200729_s_at	10.951173
200730_s_at	7.00351
200731_s_at	7.301862
200732_s_at	8.748411
200733_s_at	7.629109
200734_s_at	9.436256
200735_x_at	12.857569
200736_s_at	11.737301
200737_at	9.110101
200738_s_at	11.735717
200739_s_at	8.424372
200740_s_at	9.560423
200741_s_at	13.926175
200742_s_at	10.462472
200743_s_at	11.143489
200744_s_at	9.48806
200745_s_at	10.24093
200746_s_at	10.609843
200747_s_at	8.304659
200748_s_at	13.484124
200749_at	7.808883
200750_s_at	10.125493
200751_s_at	9.714682
200752_s_at	7.928791
200753_x_at	8.736365
200754_x_at	10.704731
200755_s_at	7.65534
200756_x_at	6.540854
200757_s_at	7.086284
200758_s_at	8.12892
200759_x_at	7.833792
200760_s_at	10.84952
200761_s_at	11.50426
200762_at	10.711009
200763_s_at	13.664656
200764_s_at	8.485219
200765_x_at	9.2132
200766_at	8.12738
200767_s_at	6.948793
200768_s_at	9.401463
200769_s_at	6.574785
200770_s_at	5.36783
200771_at	4.738531
200772_x_at	11.053287
200773_x_at	11.716535
200774_at	11.093198
200775_s_at	11.619094
200776_s_at	9.196046
200777_s_at	9.720273
200778_s_at	9.402181
200779_at	10.038699
200780_x_at	12.54086
200781_s_at	13.785799
200782_at	10.841664
200783_s_at	5.921949
200784_s_at	7.853841
200785_s_at	7.165303
200786_at	9.670853
200787_s_at	8.124594
200788_s_at	9.460256
200789_at	8.808151
200790_at	9.107929
200791_s_at	11.381689
200792_at	10.680135
200793_s_at	9.027508
200794_x_at	12.151931
200795_at	3.629693
200796_s_at	8.038694
200797_s_at	12.109813
200798_x_at	11.205664
200799_at	11.085424
200800_s_at	9.878134
200801_x_at	14.289549
200802_at	9.084502
200803_s_at	10.266902
200804_at	10.452819
200805_at	8.369108
200806_s_at	9.18392
200807_s_at	10.54141
200808_s_at	9.757709
200809_x_at	13.254627
200810_s_at	9.530122
200811_at	8.252176
200812_at	9.190889
200813_s_at	8.198916
200814_at	11.824027
200815_s_at	7.889351
200816_s_at	9.209483
200817_x_at	13.36458
200818_at	10.760538
200819_s_at	13.538665
200820_at	9.341872
200821_at	8.728629
200822_x_at	10.37606
200823_x_at	12.403841
200824_at	9.550396
200825_s_at	8.90022
200826_at	10.890774
200827_at	7.12562
200828_s_at	10.115639
200829_x_at	9.585838
200830_at	8.817276
200831_s_at	6.410845
200832_s_at	4.79279
200833_s_at	11.591208
200834_s_at	13.165479
200835_s_at	4.49399
200836_s_at	7.038146
200837_at	9.052576
200838_at	10.481923
200839_s_at	11.534435
200840_at	11.529356
200841_s_at	6.060327
200842_s_at	7.927377
200843_s_at	8.470347
200844_s_at	9.800974
200845_s_at	9.180612
200846_s_at	9.966865
200847_s_at	11.444669
200848_at	7.420935
200849_s_at	7.85371
200850_s_at	10.065093
200851_s_at	9.587901
200852_x_at	9.433821
200853_at	9.3956
200854_at	7.797528
200855_at	6.536822
200856_x_at	6.280968
200857_s_at	7.817751
200858_s_at	12.319478
200859_x_at	10.716199
200860_s_at	9.199856
200861_at	7.761075
200862_at	4.430812
200863_s_at	10.519525
200864_s_at	7.819901
200865_at	3.363892
200866_s_at	12.206722
200867_at	8.643934
200868_s_at	8.675591
200869_at	13.111311
200870_at	9.536068
200871_s_at	13.026626
200872_at	11.803571
200873_s_at	10.474393
200874_s_at	7.30485
200875_s_at	8.854112
200876_s_at	10.718275
200877_at	10.322932
200878_at	4.818707
200879_s_at	4.413853
200880_at	9.373082
200881_s_at	11.171162
200882_s_at	9.578091
200883_at	9.149268
200884_at	4.629402
200885_at	7.640908
200886_s_at	11.151555
200887_s_at	12.396891
200888_s_at	12.533545
200889_s_at	8.631593
200890_s_at	7.854954
