#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	5.704089
1053_at	6.345552
117_at	6.919994
121_at	7.074095
1255_g_at	3.266912
1294_at	8.109117
1316_at	5.492154
1320_at	4.350086
1405_i_at	10.925731
1431_at	3.799545
1438_at	4.486173
1487_at	6.605143
1494_f_at	4.519555
1598_g_at	7.196935
160020_at	5.690969
1729_at	8.579502
1773_at	5.704577
177_at	4.481407
179_at	7.280277
1861_at	5.533744
200000_s_at	9.349882
200001_at	10.412719
200002_at	12.652885
200003_s_at	13.672555
200004_at	11.735017
200005_at	10.8691
200006_at	11.516843
200007_at	11.565768
200008_s_at	10.098669
200009_at	11.649744
200010_at	13.183725
200011_s_at	9.416416
200012_x_at	13.726091
200013_at	12.904992
200014_s_at	10.549347
200015_s_at	10.461107
200016_x_at	12.997765
200017_at	13.336554
200018_at	13.536495
200019_s_at	12.581607
200020_at	8.750661
200021_at	13.116583
200022_at	13.292287
200023_s_at	11.816355
200024_at	13.065504
200025_s_at	13.313752
200026_at	13.660239
200027_at	10.222226
200028_s_at	9.856213
200029_at	13.317636
200030_s_at	11.539971
200031_s_at	13.63107
200032_s_at	13.633181
200033_at	12.427012
200034_s_at	13.00133
200035_at	8.828891
200036_s_at	13.024184
200037_s_at	10.195247
200038_s_at	13.488321
200039_s_at	9.505337
200040_at	10.318323
200041_s_at	10.281719
200042_at	8.687036
200043_at	10.200119
200044_at	9.516914
200045_at	8.020918
200046_at	9.782843
200047_s_at	10.46241
200048_s_at	10.843755
200049_at	7.457909
200050_at	8.813947
200051_at	7.897226
200052_s_at	9.048896
200053_at	9.124116
200054_at	6.907493
200055_at	10.151127
200056_s_at	8.505093
200057_s_at	11.279658
200058_s_at	9.705031
200059_s_at	12.480925
200060_s_at	9.645172
200061_s_at	13.844831
200062_s_at	13.592833
200063_s_at	12.452667
200064_at	10.707621
200065_s_at	11.07992
200066_at	9.862169
200067_x_at	10.331369
200068_s_at	10.570343
200069_at	7.821741
200070_at	8.339019
200071_at	8.872033
200072_s_at	9.709935
200073_s_at	10.65157
200074_s_at	12.459168
200075_s_at	8.802127
200076_s_at	8.179019
200077_s_at	12.956571
200078_s_at	9.707491
200079_s_at	9.871487
200080_s_at	12.657271
200081_s_at	12.926951
200082_s_at	12.855779
200083_at	8.816254
200084_at	9.967564
200085_s_at	10.422976
200086_s_at	11.352269
200087_s_at	10.548809
200088_x_at	13.436726
200089_s_at	12.562011
200090_at	10.221806
200091_s_at	12.987995
200092_s_at	13.488076
200093_s_at	10.426674
200094_s_at	12.236127
200095_x_at	13.635774
200096_s_at	11.528424
200097_s_at	10.642009
200098_s_at	10.279756
200099_s_at	13.844524
200593_s_at	9.316123
200594_x_at	10.408184
200595_s_at	9.925939
200596_s_at	9.258695
200597_at	7.434973
200598_s_at	10.211617
200599_s_at	12.109253
200600_at	11.589212
200601_at	7.955039
200602_at	8.283064
200603_at	11.169379
200604_s_at	8.307668
200605_s_at	10.727862
200606_at	3.601369
200607_s_at	8.881072
200608_s_at	10.207858
200609_s_at	10.995253
200610_s_at	10.628915
200611_s_at	10.0127
200612_s_at	8.557791
200613_at	9.886103
200614_at	10.967318
200615_s_at	7.450656
200616_s_at	7.804309
200617_at	7.71606
200618_at	10.309225
200619_at	9.072232
200620_at	10.606879
200621_at	8.31613
200622_x_at	9.656629
200623_s_at	8.174041
200624_s_at	10.329752
200625_s_at	11.944187
200626_s_at	10.559564
200627_at	11.468952
200628_s_at	9.14288
200629_at	10.231579
200630_x_at	9.873325
200631_s_at	10.418247
200632_s_at	8.701575
200633_at	12.929411
200634_at	11.768996
200635_s_at	5.089252
200636_s_at	4.017024
200637_s_at	3.974905
200638_s_at	10.903308
200639_s_at	11.646769
200640_at	11.322969
200641_s_at	10.275567
200642_at	10.560779
200643_at	8.419628
200644_at	8.483653
200645_at	11.408889
200646_s_at	6.981965
200647_x_at	10.338421
200648_s_at	8.382435
200649_at	8.243733
200650_s_at	11.3046
200651_at	13.137994
200652_at	10.799279
200653_s_at	11.228461
200654_at	9.93119
200655_s_at	11.294096
200656_s_at	8.968712
200657_at	11.12689
200658_s_at	8.382576
200659_s_at	7.009559
200660_at	10.719187
200661_at	10.495344
200662_s_at	10.01382
200663_at	10.288961
200664_s_at	8.462129
200665_s_at	11.180246
200666_s_at	8.820139
200667_at	10.085811
200668_s_at	11.135583
200669_s_at	10.162284
200670_at	9.522273
200671_s_at	5.179821
200672_x_at	6.715576
200673_at	10.774334
200674_s_at	13.834548
200675_at	8.799284
200676_s_at	6.017463
200677_at	10.307869
200678_x_at	10.348195
200679_x_at	10.611539
200680_x_at	12.093159
200681_at	9.500647
200682_s_at	10.273896
200683_s_at	8.744015
200684_s_at	7.395918
200685_at	8.382464
200686_s_at	10.938012
200687_s_at	8.221852
200688_at	5.44982
200689_x_at	13.034126
200690_at	6.773113
200691_s_at	9.039616
200692_s_at	8.698705
200693_at	10.586048
200694_s_at	9.056808
200695_at	7.865253
200696_s_at	8.375656
200697_at	9.585946
200698_at	7.716051
200699_at	7.712385
200700_s_at	9.178007
200701_at	10.31618
200702_s_at	7.060289
200703_at	10.48235
200704_at	10.941243
200705_s_at	12.728584
200706_s_at	10.050851
200707_at	7.901135
200708_at	8.765005
200709_at	10.630292
200710_at	8.973894
200711_s_at	8.597753
200712_s_at	8.522434
200713_s_at	10.236396
200714_x_at	9.431609
200715_x_at	12.251443
200716_x_at	13.83707
200717_x_at	13.755621
200718_s_at	11.578013
200719_at	7.465241
200720_s_at	7.740317
200721_s_at	7.394297
200722_s_at	8.612807
200723_s_at	10.380367
200724_at	4.905582
200725_x_at	13.71036
200726_at	11.185664
200727_s_at	8.543389
200728_at	11.441106
200729_s_at	10.773832
200730_s_at	7.218557
200731_s_at	7.473338
200732_s_at	9.082297
200733_s_at	8.119038
200734_s_at	8.891533
200735_x_at	13.167136
200736_s_at	12.099283
200737_at	8.933213
200738_s_at	11.519195
200739_s_at	8.074545
200740_s_at	9.647929
200741_s_at	14.080875
200742_s_at	10.321009
200743_s_at	10.905506
200744_s_at	9.110515
200745_s_at	9.897575
200746_s_at	10.377223
200747_s_at	8.368773
200748_s_at	13.494283
200749_at	8.272652
200750_s_at	10.616652
200751_s_at	10.18918
200752_s_at	7.246741
200753_x_at	8.834265
200754_x_at	10.745435
200755_s_at	7.673971
200756_x_at	6.711831
200757_s_at	7.683157
200758_s_at	7.806611
200759_x_at	7.848423
200760_s_at	11.07386
200761_s_at	11.621392
200762_at	10.742695
200763_s_at	13.595362
200764_s_at	7.984047
200765_x_at	8.613811
200766_at	7.567897
200767_s_at	6.928676
200768_s_at	9.338019
200769_s_at	6.533582
200770_s_at	6.563129
200771_at	5.783296
200772_x_at	11.357798
200773_x_at	12.123972
200774_at	11.071841
200775_s_at	11.560981
200776_s_at	9.321034
200777_s_at	9.673345
200778_s_at	9.331102
200779_at	10.807987
200780_x_at	12.762434
200781_s_at	14.002312
200782_at	10.358025
200783_s_at	6.958423
200784_s_at	7.22649
200785_s_at	6.688844
200786_at	9.600169
200787_s_at	7.548379
200788_s_at	9.420482
200789_at	8.964993
200790_at	10.521722
200791_s_at	11.196075
200792_at	10.662373
200793_s_at	8.430891
200794_x_at	11.947571
200795_at	3.437382
200796_s_at	7.506477
200797_s_at	11.861494
200798_x_at	10.875595
200799_at	10.539156
200800_s_at	8.919221
200801_x_at	14.090348
200802_at	9.092015
200803_s_at	10.131367
200804_at	10.316721
200805_at	8.192902
200806_s_at	9.636234
200807_s_at	10.833145
200808_s_at	9.125831
200809_x_at	13.573506
200810_s_at	9.853923
200811_at	8.575087
200812_at	9.516593
200813_s_at	8.004203
200814_at	10.993703
200815_s_at	7.895293
200816_s_at	9.138933
200817_x_at	13.647248
200818_at	10.950957
200819_s_at	13.659586
200820_at	9.317926
200821_at	8.451342
200822_x_at	9.876052
200823_x_at	12.747737
200824_at	9.257052
200825_s_at	9.268489
200826_at	11.375865
200827_at	7.048902
200828_s_at	10.012248
200829_x_at	9.503614
200830_at	9.007487
200831_s_at	6.087871
200832_s_at	5.458109
200833_s_at	11.951015
200834_s_at	13.40776
200835_s_at	4.674151
200836_s_at	6.946524
200837_at	9.051603
200838_at	8.935581
200839_s_at	10.302124
200840_at	11.049263
200841_s_at	6.256681
200842_s_at	8.01194
200843_s_at	8.812828
200844_s_at	10.469226
200845_s_at	10.083414
200846_s_at	9.707131
200847_s_at	12.16637
200848_at	7.211353
200849_s_at	7.507824
200850_s_at	9.956369
200851_s_at	9.750637
200852_x_at	8.842739
200853_at	10.074854
200854_at	8.296087
200855_at	6.744262
200856_x_at	6.454122
200857_s_at	8.183362
200858_s_at	12.672001
200859_x_at	10.379351
200860_s_at	9.493983
200861_at	7.350987
200862_at	4.814015
200863_s_at	10.68228
200864_s_at	8.350211
200865_at	3.302501
