#ID_REF = 
#VALUE = RMA normalized (in  log2 scale)
ID_REF	VALUE
1007_s_at	6.002618
1053_at	6.37621
117_at	6.845001
121_at	7.157365
1255_g_at	3.549297
1294_at	8.461398
1316_at	5.482229
1320_at	4.255131
1405_i_at	12.60622
1431_at	3.772468
1438_at	4.786745
1487_at	6.55782
1494_f_at	4.409621
1598_g_at	7.045369
160020_at	5.800949
1729_at	8.60678
1773_at	5.163074
177_at	4.251612
179_at	7.491848
1861_at	5.540081
200000_s_at	9.615553
200001_at	10.497985
200002_at	12.539224
200003_s_at	13.579787
200004_at	11.795606
200005_at	10.809929
200006_at	11.27957
200007_at	11.492838
200008_s_at	9.7879
200009_at	11.529171
200010_at	13.158963
200011_s_at	9.493802
200012_x_at	13.69887
200013_at	12.77797
200014_s_at	10.40004
200015_s_at	10.612151
200016_x_at	12.893097
200017_at	13.32717
200018_at	13.448033
200019_s_at	12.387049
200020_at	8.506728
200021_at	13.300797
200022_at	13.171413
200023_s_at	11.484625
200024_at	12.965255
200025_s_at	13.405757
200026_at	13.579143
200027_at	10.17191
200028_s_at	9.870216
200029_at	13.2823
200030_s_at	11.390428
200031_s_at	13.60173
200032_s_at	13.523703
200033_at	12.583478
200034_s_at	13.175419
200035_at	9.057098
200036_s_at	12.945408
200037_s_at	10.322624
200038_s_at	13.401193
200039_s_at	8.900379
200040_at	10.372001
200041_s_at	10.835189
200042_at	8.751552
200043_at	9.941835
200044_at	9.337504
200045_at	8.118653
200046_at	9.428402
200047_s_at	10.499548
200048_s_at	10.717237
200049_at	7.708728
200050_at	9.064826
200051_at	8.023684
200052_s_at	8.467919
200053_at	8.964148
200054_at	6.688684
200055_at	10.081561
200056_s_at	8.425001
200057_s_at	11.313248
200058_s_at	10.047848
200059_s_at	12.471376
200060_s_at	9.788793
200061_s_at	13.656916
200062_s_at	13.70544
200063_s_at	12.449895
200064_at	10.593489
200065_s_at	11.042584
200066_at	9.884861
200067_x_at	10.135656
200068_s_at	10.356096
200069_at	8.104532
200070_at	8.460048
200071_at	8.794582
200072_s_at	9.842794
200073_s_at	10.748645
200074_s_at	12.292733
200075_s_at	9.164372
200076_s_at	8.05143
200077_s_at	12.804821
200078_s_at	9.012879
200079_s_at	9.966356
200080_s_at	12.758131
200081_s_at	13.018705
200082_s_at	12.924015
200083_at	8.892215
200084_at	10.180257
200085_s_at	10.194055
200086_s_at	11.272253
200087_s_at	10.128412
200088_x_at	13.12785
200089_s_at	12.550323
200090_at	10.460459
200091_s_at	13.260814
200092_s_at	13.612935
200093_s_at	10.357702
200094_s_at	12.484654
200095_x_at	13.669022
200096_s_at	11.275291
200097_s_at	10.729502
200098_s_at	10.366806
200099_s_at	13.856258
200593_s_at	9.414482
200594_x_at	10.478679
200595_s_at	9.933433
200596_s_at	9.291365
200597_at	7.747716
200598_s_at	8.547437
200599_s_at	11.040429
200600_at	11.76892
200601_at	8.75396
200602_at	7.987426
200603_at	11.164885
200604_s_at	7.182793
200605_s_at	10.426207
200606_at	4.366575
200607_s_at	8.647667
200608_s_at	10.424903
200609_s_at	11.292352
200610_s_at	10.58713
200611_s_at	10.446567
200612_s_at	8.933785
200613_at	9.618656
200614_at	10.709262
200615_s_at	7.27443
200616_s_at	6.774419
200617_at	7.601869
200618_at	10.391129
200619_at	9.077523
200620_at	10.115028
200621_at	8.456718
200622_x_at	9.239161
200623_s_at	8.64798
200624_s_at	10.741503
200625_s_at	12.06193
200626_s_at	10.713556
200627_at	11.261142
200628_s_at	8.262526
200629_at	9.460094
200630_x_at	10.157764
200631_s_at	10.646748
200632_s_at	9.027733
200633_at	12.846516
200634_at	12.09087
200635_s_at	5.129393
200636_s_at	3.880292
200637_s_at	4.219996
200638_s_at	11.219681
200639_s_at	11.92392
200640_at	11.582317
200641_s_at	10.564243
200642_at	10.512299
200643_at	7.986656
200644_at	8.241476
200645_at	11.175475
200646_s_at	7.62121
200647_x_at	10.008
200648_s_at	8.07941
200649_at	8.603953
200650_s_at	10.972779
200651_at	12.938298
200652_at	10.496092
200653_s_at	11.682102
200654_at	9.928695
200655_s_at	11.815506
200656_s_at	9.250707
200657_at	10.791465
200658_s_at	7.877542
200659_s_at	7.109642
200660_at	10.235412
200661_at	10.479185
200662_s_at	10.019202
200663_at	10.195055
200664_s_at	8.75417
200665_s_at	11.451563
200666_s_at	9.232446
200667_at	9.971626
200668_s_at	11.19748
200669_s_at	10.089735
200670_at	9.035274
200671_s_at	4.868637
200672_x_at	6.588648
200673_at	10.296024
200674_s_at	13.839485
200675_at	9.609254
200676_s_at	6.513987
200677_at	10.073171
200678_x_at	10.106631
200679_x_at	10.564465
200680_x_at	12.30228
200681_at	9.638916
200682_s_at	10.196739
200683_s_at	8.968929
200684_s_at	7.579417
200685_at	8.459721
200686_s_at	11.261531
200687_s_at	8.106081
200688_at	5.730689
200689_x_at	12.894131
200690_at	6.54359
200691_s_at	8.60092
200692_s_at	8.309924
200693_at	11.01268
200694_s_at	9.306629
200695_at	8.089565
200696_s_at	8.223348
200697_at	9.356113
200698_at	6.963747
200699_at	7.108553
200700_s_at	8.698368
200701_at	9.700889
200702_s_at	7.793943
200703_at	10.356988
200704_at	10.858806
200705_s_at	12.638413
200706_s_at	10.127728
200707_at	8.731318
200708_at	8.086652
200709_at	10.748644
200710_at	9.008742
200711_s_at	8.647567
200712_s_at	8.323189
200713_s_at	10.054515
200714_x_at	9.330962
200715_x_at	12.328889
200716_x_at	13.700323
200717_x_at	13.647251
200718_s_at	11.593088
200719_at	7.58847
200720_s_at	7.417678
200721_s_at	7.502353
200722_s_at	8.279853
200723_s_at	9.955393
200724_at	4.860167
200725_x_at	13.576225
200726_at	11.062765
200727_s_at	8.083265
200728_at	11.332541
200729_s_at	10.534915
200730_s_at	6.022529
200731_s_at	7.143178
200732_s_at	8.884218
200733_s_at	7.586205
200734_s_at	8.701354
200735_x_at	12.988331
200736_s_at	11.82559
200737_at	8.413856
200738_s_at	11.368658
200739_s_at	7.951968
200740_s_at	9.673036
200741_s_at	14.109967
200742_s_at	10.072183
200743_s_at	10.874877
200744_s_at	8.890046
200745_s_at	10.198444
200746_s_at	10.719188
200747_s_at	8.546565
200748_s_at	13.271368
200749_at	8.046834
200750_s_at	10.474411
200751_s_at	9.926392
200752_s_at	7.590485
200753_x_at	8.936048
200754_x_at	11.003954
200755_s_at	6.889922
200756_x_at	6.126542
200757_s_at	7.044116
200758_s_at	7.859576
200759_x_at	7.741745
200760_s_at	10.735933
200761_s_at	11.488321
200762_at	10.193777
200763_s_at	13.626538
200764_s_at	7.596457
200765_x_at	8.227059
200766_at	7.583185
200767_s_at	6.613911
200768_s_at	9.381599
200769_s_at	6.11887
200770_s_at	5.339745
200771_at	4.743055
200772_x_at	11.39125
